t, t_rel, V_sys, V,bat, V_in, lux
2019-11-12 16:48:17.677433, 2582.035712, 3.202707, 3.202891, 2.403865, 445.000000
2019-11-12 16:48:28.998354, 2593.397546, 3.203108, 3.203114, 2.397052, 446.000000
2019-11-12 16:48:40.301470, 2604.720902, 3.203137, 3.203063, 2.401490, 445.000000
2019-11-12 16:48:51.613847, 2616.023085, 3.202875, 3.202735, 2.394803, 445.000000
2019-11-12 16:49:02.914280, 2627.333711, 3.203127, 3.203000, 2.398929, 446.000000
2019-11-12 16:49:14.237591, 2638.637206, 3.203170, 3.203085, 2.403174, 444.000000
2019-11-12 16:49:25.540087, 2649.959508, 3.203027, 3.202843, 2.396441, 445.000000
2019-11-12 16:49:36.855505, 2661.264256, 3.203306, 3.203164, 2.400821, 443.000000
2019-11-12 16:49:48.156296, 2672.575733, 3.203310, 3.203184, 2.394178, 445.000000
2019-11-12 16:49:59.480747, 2683.878387, 3.203648, 3.203657, 2.398509, 444.000000
2019-11-12 16:50:10.779247, 2695.208393, 3.203988, 3.203933, 2.403291, 443.000000
2019-11-12 16:50:22.084514, 2706.503566, 3.204273, 3.204188, 2.396594, 443.000000
2019-11-12 16:50:33.383298, 2717.812460, 3.204488, 3.204304, 2.400914, 444.000000
2019-11-12 16:50:44.748448, 2729.117868, 3.204567, 3.204325, 2.864388, 441.000000
2019-11-12 16:50:56.070040, 2740.479213, 3.204951, 3.204815, 2.398732, 442.000000
2019-11-12 16:51:07.367456, 2751.794955, 3.205254, 3.205076, 2.403247, 442.000000
2019-11-12 16:51:18.739115, 2763.088449, 3.204526, 3.204508, 2.396530, 442.000000
2019-11-12 16:51:30.063161, 2774.460145, 3.204429, 3.204238, 2.400307, 442.000000
2019-11-12 16:51:41.358355, 2785.787481, 3.204384, 3.204534, 2.404803, 441.000000
2019-11-12 16:51:52.672079, 2797.081505, 3.204695, 3.204623, 2.398040, 441.000000
2019-11-12 16:52:03.975471, 2808.394884, 3.204961, 3.204901, 2.402528, 440.000000
2019-11-12 16:52:15.338806, 2819.698110, 3.204922, 3.204824, 2.395839, 440.000000
2019-11-12 16:52:26.753552, 2831.060134, 3.205219, 3.205077, 2.400204, 441.000000
2019-11-12 16:52:38.079576, 2842.479018, 3.205485, 3.205360, 2.404726, 440.000000
2019-11-12 16:52:49.492491, 2853.802014, 3.205529, 3.205427, 2.397982, 439.000000
2019-11-12 16:53:00.807946, 2865.214061, 3.205714, 3.205587, 2.402124, 439.000000
2019-11-12 16:53:12.128696, 2876.537600, 3.205851, 3.205666, 2.395445, 440.000000
2019-11-12 16:53:23.429858, 2887.849262, 3.205915, 3.205817, 2.399977, 438.000000
2019-11-12 16:53:34.793858, 2899.153473, 3.206336, 3.206216, 2.404376, 439.000000
2019-11-12 16:53:46.149285, 2910.518707, 3.205632, 3.205520, 2.397613, 437.000000
2019-11-12 16:53:57.451441, 2921.871055, 3.205951, 3.205878, 2.401760, 439.000000
