second,Volt1
-992.33534E-06,+3.29655589629E+00
-992.25854E-06,+3.29655589629E+00
-992.18174E-06,+3.29647177811E+00
-992.10494E-06,+3.29521874595E+00
-992.02814E-06,+3.30132443668E+00
-991.95134E-06,+3.29638763421E+00
-991.87454E-06,+3.29346102182E+00
-991.79774E-06,+3.29797711769E+00
-991.72094E-06,+3.29371347920E+00
-991.64414E-06,+3.30274556810E+00
-991.56734E-06,+3.29354522570E+00
-991.49054E-06,+3.29948239300E+00
-991.41374E-06,+3.29145081461E+00
-991.33694E-06,+3.29045049262E+00
-991.26014E-06,+3.30140847774E+00
-991.18334E-06,+3.29822953651E+00
-991.10654E-06,+3.29789282384E+00
-991.02974E-06,+3.29204007035E+00
-990.95294E-06,+3.30149263021E+00
-990.87614E-06,+3.29981898570E+00
-990.79934E-06,+3.29814534120E+00
-990.72254E-06,+3.29664009588E+00
-990.64574E-06,+3.29822953651E+00
-990.56894E-06,+3.29806112019E+00
-990.49214E-06,+3.29496646852E+00
-990.41534E-06,+3.29630324610E+00
-990.33854E-06,+3.29170341766E+00
-990.26174E-06,+3.29471380548E+00
-990.18493E-06,+3.29204035313E+00
-990.10813E-06,+3.30115564761E+00
-990.03133E-06,+3.29337709216E+00
-989.95453E-06,+3.29647165385E+00
-989.87773E-06,+3.29505074951E+00
-989.80093E-06,+3.29806103450E+00
-989.72413E-06,+3.29496651136E+00
-989.64733E-06,+3.29647163672E+00
-989.57053E-06,+3.29488225607E+00
-989.49373E-06,+3.29488225607E+00
-989.41693E-06,+3.29462943879E+00
-989.34013E-06,+3.29011416556E+00
-989.26333E-06,+3.29488225607E+00
-989.18653E-06,+3.29471368551E+00
-989.10973E-06,+3.29170355477E+00
-989.03293E-06,+3.29471366837E+00
-988.95613E-06,+3.29187216818E+00
-988.87933E-06,+3.29780802441E+00
-988.80253E-06,+3.29019856223E+00
-988.72573E-06,+3.29647158530E+00
-988.64893E-06,+3.29479794080E+00
-988.57213E-06,+3.29329293541E+00
-988.49533E-06,+3.29488225607E+00
-988.41853E-06,+3.29496658420E+00
-988.34173E-06,+3.29655589629E+00
-988.26493E-06,+3.29638722290E+00
-988.18813E-06,+3.29337729781E+00
-988.11133E-06,+3.29638720576E+00
-988.03453E-06,+3.29329296540E+00
-987.95773E-06,+3.29471354840E+00
-987.88093E-06,+3.29161933375E+00
-987.80413E-06,+3.29312425345E+00
-987.72733E-06,+3.29178807570E+00
-987.65053E-06,+3.29638715435E+00
-987.57373E-06,+3.29329299111E+00
-987.49693E-06,+3.29479787653E+00
-987.42013E-06,+3.29346176733E+00
-987.34333E-06,+3.29780759596E+00
-987.26653E-06,+3.29003012021E+00
-987.18973E-06,+3.29320861585E+00
-987.11293E-06,+3.29346181874E+00
-987.03613E-06,+3.29806072601E+00
-986.95933E-06,+3.29496666560E+00
-986.88253E-06,+3.29638706866E+00
-986.80573E-06,+3.29320861585E+00
-986.72893E-06,+3.29303977108E+00
-986.65213E-06,+3.29003018876E+00
-986.57533E-06,+3.29337747776E+00
-986.49853E-06,+3.29647146105E+00
-986.42173E-06,+3.29471337702E+00
-986.34493E-06,+3.29145053183E+00
-986.26812E-06,+3.28977688733E+00
-986.19132E-06,+3.28852550471E+00
-986.11452E-06,+3.29488225607E+00
-986.03772E-06,+3.29479779513E+00
-985.96092E-06,+3.29287075493E+00
-985.88412E-06,+3.28676746353E+00
-985.80732E-06,+3.29170392324E+00
-985.73052E-06,+3.29496673416E+00
-985.65372E-06,+3.29638693155E+00
-985.57692E-06,+3.29337758916E+00
-985.50012E-06,+3.29630242347E+00
-985.42332E-06,+3.29170396608E+00
-985.34652E-06,+3.29496675558E+00
-985.26972E-06,+3.29647139250E+00
-985.19292E-06,+3.29454422377E+00
-985.11612E-06,+3.28852574465E+00
-985.03932E-06,+3.29471322278E+00
-984.96252E-06,+3.29170401750E+00
-984.88572E-06,+3.29471320564E+00
-984.80892E-06,+3.29187309363E+00
-984.73212E-06,+3.29839860408E+00
-984.65532E-06,+3.30123866467E+00
-984.57852E-06,+3.29496679842E+00
-984.50172E-06,+3.29664044293E+00
-984.42492E-06,+3.29789133282E+00
-984.34812E-06,+3.29153497564E+00
-984.27132E-06,+3.29187321360E+00
-984.19452E-06,+3.29822953651E+00
-984.11772E-06,+3.29806040039E+00
-984.04092E-06,+3.29471311138E+00
-983.96412E-06,+3.29161955227E+00
-983.88732E-06,+3.29295487311E+00
-983.81052E-06,+3.28852603599E+00
-983.73372E-06,+3.29488225607E+00
-983.65692E-06,+3.29479766230E+00
-983.58012E-06,+3.29337781196E+00
-983.50332E-06,+3.29638669162E+00
-983.42652E-06,+3.29312400923E+00
-983.34972E-06,+3.29170419745E+00
-983.27292E-06,+3.29471302569E+00
-983.19612E-06,+3.29153497564E+00
-983.11932E-06,+3.29136572812E+00
-983.04252E-06,+3.28827232325E+00
-982.96572E-06,+3.28986133542E+00
-982.88892E-06,+3.28986133542E+00
-982.81212E-06,+3.28986133542E+00
-982.73532E-06,+3.28969204506E+00
-982.65852E-06,+3.28685265285E+00
-982.58172E-06,+3.29312396210E+00
-982.50492E-06,+3.29153497564E+00
-982.42812E-06,+3.29161963796E+00
-982.35131E-06,+3.29337794906E+00
-982.27451E-06,+3.29655589629E+00
-982.19771E-06,+3.29647122112E+00
-982.12091E-06,+3.29471289716E+00
-982.04411E-06,+3.29153497564E+00
-981.96731E-06,+3.29161966366E+00
-981.89051E-06,+3.29312392354E+00
-981.81371E-06,+3.29170436883E+00
-981.73691E-06,+3.29445875167E+00
-981.66011E-06,+3.28685287564E+00
-981.58331E-06,+3.29312390640E+00
-981.50651E-06,+3.29128083443E+00
-981.42971E-06,+3.28676820904E+00
-981.35291E-06,+3.29153497564E+00
-981.27611E-06,+3.29195860858E+00
-981.19931E-06,+3.29964898411E+00
-981.12251E-06,+3.29479752092E+00
-981.04571E-06,+3.29312387641E+00
-980.96891E-06,+3.29145023191E+00
-980.89211E-06,+3.28986133542E+00
-980.81531E-06,+3.28994608771E+00
-980.73851E-06,+3.29153497564E+00
-980.66171E-06,+3.29145021477E+00
-980.58491E-06,+3.28986133542E+00
-980.50811E-06,+3.28994610485E+00
-980.43131E-06,+3.29170452307E+00
-980.35451E-06,+3.29496703407E+00
-980.27771E-06,+3.29630154943E+00
-980.20091E-06,+3.29136540249E+00
-980.12411E-06,+3.28827248606E+00
-980.04731E-06,+3.28986133542E+00
-979.97051E-06,+3.29003093427E+00
-979.89371E-06,+3.29295420473E+00
-979.81691E-06,+3.28818769520E+00
-979.74011E-06,+3.28818769520E+00
-979.66331E-06,+3.28852696145E+00
-979.58651E-06,+3.29496707692E+00
-979.50971E-06,+3.29613177063E+00
-979.43291E-06,+3.28801803637E+00
-979.35611E-06,+3.28501008217E+00
-979.27931E-06,+3.28835737117E+00
-979.20251E-06,+3.29145013337E+00
-979.12571E-06,+3.28986133542E+00
-979.04891E-06,+3.28994618626E+00
-978.97211E-06,+3.29170468588E+00
-978.89531E-06,+3.29496711548E+00
-978.81851E-06,+3.29621644152E+00
-978.74171E-06,+3.28994620340E+00
-978.66491E-06,+3.29161984790E+00
-978.58811E-06,+3.29329349240E+00
-978.51130E-06,+3.29471249441E+00
-978.43450E-06,+3.29161986075E+00
-978.35770E-06,+3.29303883705E+00
-978.28090E-06,+3.28977644173E+00
-978.20410E-06,+3.28852728708E+00
-978.12730E-06,+3.29496715833E+00
-978.05050E-06,+3.29630117668E+00
-977.97370E-06,+3.29145006481E+00
-977.89690E-06,+3.28986133542E+00
-977.82010E-06,+3.29003117420E+00
-977.74330E-06,+3.29261415012E+00
-977.66650E-06,+3.28191777413E+00
-977.58970E-06,+3.28969147093E+00
-977.51290E-06,+3.28668392804E+00
-977.43610E-06,+3.28960651298E+00
-977.35930E-06,+3.28492535987E+00
-977.28250E-06,+3.28651405498E+00
-977.20570E-06,+3.28676891599E+00
-977.12890E-06,+3.29170489154E+00
-977.05210E-06,+3.29471233160E+00
-976.97530E-06,+3.29136504259E+00
-976.89850E-06,+3.28818769520E+00
-976.82170E-06,+3.28810272011E+00
-976.74490E-06,+3.28668401373E+00
-976.66810E-06,+3.29003130274E+00
-976.59130E-06,+3.29295365202E+00
-976.51450E-06,+3.28835767966E+00
-976.43770E-06,+3.29127998610E+00
-976.36090E-06,+3.28651405498E+00
-976.28410E-06,+3.28659906007E+00
-976.20730E-06,+3.28827270457E+00
-976.13050E-06,+3.28986133542E+00
-976.05370E-06,+3.28986133542E+00
-975.97690E-06,+3.28994635764E+00
-975.90010E-06,+3.29127989612E+00
-975.82330E-06,+3.28676914735E+00
-975.74650E-06,+3.29127987041E+00
-975.66970E-06,+3.28676917306E+00
-975.59290E-06,+3.29136488835E+00
-975.51610E-06,+3.28818769520E+00
-975.43930E-06,+3.28818769520E+00
-975.36250E-06,+3.28844286469E+00
-975.28570E-06,+3.29295343351E+00
-975.20890E-06,+3.28810263014E+00
-975.13210E-06,+3.28676926303E+00
-975.05530E-06,+3.29119468110E+00
-974.97850E-06,+3.28501057060E+00
-974.90170E-06,+3.28793244859E+00
-974.82490E-06,+3.28359220699E+00
-974.74810E-06,+3.29136479409E+00
-974.67130E-06,+3.28827279026E+00
-974.59449E-06,+3.28952093805E+00
-974.51769E-06,+3.28325187818E+00
-974.44089E-06,+3.28484041477E+00
-974.36409E-06,+3.28484041477E+00
-974.28729E-06,+3.28501064773E+00
-974.21049E-06,+3.28835793673E+00
-974.13369E-06,+3.29162010069E+00
-974.05689E-06,+3.29278296919E+00
-973.98009E-06,+3.28501068200E+00
-973.90329E-06,+3.28801741940E+00
-973.82649E-06,+3.28484041477E+00
-973.74969E-06,+3.28518100065E+00
-973.67289E-06,+3.29119437261E+00
-973.59609E-06,+3.28509587989E+00
-973.51929E-06,+3.28969101677E+00
-973.44249E-06,+3.28668438220E+00
-973.36569E-06,+3.28994650331E+00
-973.28889E-06,+3.29119428692E+00
-973.21209E-06,+3.28492559123E+00
-973.13529E-06,+3.28651405498E+00
-973.05849E-06,+3.28651405498E+00
-972.98169E-06,+3.28659924430E+00
-972.90489E-06,+3.28827288880E+00
-972.82809E-06,+3.28960574176E+00
-972.75129E-06,+3.28484041477E+00
-972.67449E-06,+3.28475520831E+00
-972.59769E-06,+3.28359282825E+00
-972.52089E-06,+3.29110890052E+00
-972.44409E-06,+3.28333721317E+00
-972.36729E-06,+3.28676972576E+00
-972.29049E-06,+3.29119406413E+00
-972.21369E-06,+3.28509611125E+00
-972.13689E-06,+3.28977609897E+00
-972.06009E-06,+3.28810245447E+00
-971.98329E-06,+3.28668454502E+00
-971.90649E-06,+3.28977608612E+00
-971.82969E-06,+3.28810244162E+00
-971.75289E-06,+3.28651405498E+00
-971.67609E-06,+3.28651405498E+00
-971.59929E-06,+3.28625825567E+00
-971.52249E-06,+3.28166367578E+00
-971.44569E-06,+3.28509623979E+00
-971.36889E-06,+3.28986133542E+00
-971.29209E-06,+3.28986133542E+00
-971.21529E-06,+3.28943489611E+00
-971.13849E-06,+3.28183430291E+00
-971.06169E-06,+3.28784650948E+00
-970.98489E-06,+3.28183433719E+00
-970.90809E-06,+3.28835830520E+00
-970.83129E-06,+3.29119373850E+00
-970.75449E-06,+3.28509635547E+00
-970.67768E-06,+3.28943474615E+00
-970.60088E-06,+3.28174910074E+00
-970.52408E-06,+3.28651405498E+00
-970.44728E-06,+3.28659938569E+00
-970.37048E-06,+3.28793169023E+00
-970.29368E-06,+3.28350813165E+00
-970.21688E-06,+3.28977599186E+00
-970.14008E-06,+3.28810234736E+00
-970.06328E-06,+3.28642870285E+00
-969.98648E-06,+3.28492577118E+00
-969.90968E-06,+3.28659941568E+00
-969.83288E-06,+3.28784623527E+00
-969.75608E-06,+3.28183461140E+00
-969.67928E-06,+3.28810232165E+00
-969.60248E-06,+3.28625792147E+00
-969.52568E-06,+3.28183466281E+00
-969.44888E-06,+3.28827308161E+00
-969.37208E-06,+3.28986133542E+00
-969.29528E-06,+3.28960515050E+00
-969.21848E-06,+3.28484041477E+00
-969.14168E-06,+3.28501122185E+00
-969.06488E-06,+3.28810228737E+00
-968.98808E-06,+3.28651405498E+00
-968.91128E-06,+3.28651405498E+00
-968.83448E-06,+3.28668489635E+00
-968.75768E-06,+3.28960506052E+00
-968.68088E-06,+3.28466955626E+00
-968.60408E-06,+3.28157856787E+00
-968.52728E-06,+3.28350852583E+00
-968.45048E-06,+3.29003221963E+00
-968.37368E-06,+3.29320861585E+00
-968.29688E-06,+3.29303771451E+00
-968.22008E-06,+3.28934860567E+00
-968.14328E-06,+3.28007587184E+00
-968.06648E-06,+3.28484041477E+00
-967.98968E-06,+3.28492588258E+00
-967.91288E-06,+3.28659952708E+00
-967.83608E-06,+3.28801674244E+00
-967.75928E-06,+3.28484041477E+00
-967.68248E-06,+3.28501138467E+00
-967.60568E-06,+3.28801671673E+00
-967.52888E-06,+3.28501140180E+00
-967.45208E-06,+3.28801669960E+00
-967.37528E-06,+3.28509692103E+00
-967.29848E-06,+3.28969032267E+00
-967.22168E-06,+3.28634303367E+00
-967.14488E-06,+3.28325228949E+00
-967.06808E-06,+3.28466937631E+00
-966.99128E-06,+3.28149313433E+00
-966.91448E-06,+3.28166418992E+00
-966.83768E-06,+3.28484041477E+00
-966.76087E-06,+3.28509702386E+00
-966.68407E-06,+3.28926255088E+00
-966.60727E-06,+3.27831694376E+00
-966.53047E-06,+3.28183533120E+00
-966.45367E-06,+3.28810214170E+00
-966.37687E-06,+3.28651405498E+00
-966.30007E-06,+3.28625736877E+00
-966.22327E-06,+3.28140756798E+00
-966.14647E-06,+3.28033291795E+00
-966.06967E-06,+3.28969018557E+00
-965.99287E-06,+3.28625731736E+00
-965.91607E-06,+3.28149313433E+00
-965.83927E-06,+3.28157872211E+00
-965.76247E-06,+3.28342355074E+00
-965.68567E-06,+3.28810209885E+00
-965.60887E-06,+3.28668525625E+00
-965.53207E-06,+3.28977573050E+00
-965.45527E-06,+3.28818769520E+00
-965.37847E-06,+3.28818769520E+00
-965.30167E-06,+3.28810207743E+00
-965.22487E-06,+3.28659967704E+00
-965.14807E-06,+3.28827332154E+00
-965.07127E-06,+3.28943318230E+00
-964.99447E-06,+3.28192130887E+00
-964.91767E-06,+3.28977569623E+00
-964.84087E-06,+3.28810205172E+00
-964.76407E-06,+3.28617146394E+00
-964.68727E-06,+3.28041905844E+00
-964.61047E-06,+3.29136366298E+00
-964.53367E-06,+3.28810203459E+00
-964.45687E-06,+3.28625706028E+00
-964.38007E-06,+3.28157880352E+00
-964.30327E-06,+3.28316677455E+00
-964.22647E-06,+3.28325245230E+00
-964.14967E-06,+3.28492609680E+00
-964.07287E-06,+3.28659974131E+00
-963.99607E-06,+3.28818769520E+00
-963.91927E-06,+3.28801630542E+00
-963.84247E-06,+3.28466901641E+00
-963.76567E-06,+3.28140743087E+00
-963.68887E-06,+3.27981949411E+00
-963.61207E-06,+3.28007663020E+00
-963.53527E-06,+3.28475469845E+00
-963.45847E-06,+3.28342393634E+00
-963.38167E-06,+3.28801624543E+00
-963.30487E-06,+3.28492614393E+00
-963.22807E-06,+3.28651405498E+00
-963.15127E-06,+3.28634257951E+00
-963.07447E-06,+3.28308103253E+00
-962.99767E-06,+3.28132164172E+00
-962.92087E-06,+3.27857460685E+00
-962.84406E-06,+3.28617103548E+00
-962.76726E-06,+3.27990525327E+00
-962.69046E-06,+3.28192195155E+00
-962.61366E-06,+3.28994710315E+00
-962.53686E-06,+3.29119188758E+00
-962.46006E-06,+3.28484041477E+00
-962.38326E-06,+3.28484041477E+00
-962.30646E-06,+3.28484041477E+00
-962.22966E-06,+3.28466883646E+00
-962.15286E-06,+3.28132154746E+00
-962.07606E-06,+3.27831744934E+00
-961.99926E-06,+3.28149313433E+00
-961.92246E-06,+3.28183635949E+00
-961.84566E-06,+3.28835931635E+00
-961.76886E-06,+3.29110590134E+00
-961.69206E-06,+3.28325259369E+00
-961.61526E-06,+3.28458294448E+00
-961.53846E-06,+3.27999114954E+00
-961.46166E-06,+3.28342427054E+00
-961.38486E-06,+3.28801602264E+00
-961.30806E-06,+3.28509793646E+00
-961.23126E-06,+3.28943211117E+00
-961.15446E-06,+3.28157898347E+00
-961.07766E-06,+3.28325262797E+00
-961.00086E-06,+3.28458284165E+00
-960.92406E-06,+3.27990535610E+00
-960.84726E-06,+3.28192246570E+00
-960.77046E-06,+3.28977546486E+00
-960.69366E-06,+3.28810182036E+00
-960.61686E-06,+3.28668581324E+00
-960.54006E-06,+3.28960368519E+00
-960.46326E-06,+3.28501219016E+00
-960.38646E-06,+3.28801591124E+00
-960.30966E-06,+3.28466862224E+00
-960.23286E-06,+3.28140723378E+00
-960.15606E-06,+3.28007720861E+00
-960.07926E-06,+3.28475450565E+00
-960.00246E-06,+3.28325268795E+00
-959.92566E-06,+3.28484041477E+00
-959.84886E-06,+3.28475449279E+00
-959.77206E-06,+3.28342455332E+00
-959.69526E-06,+3.28801583412E+00
-959.61846E-06,+3.28466854512E+00
-959.54166E-06,+3.28192282988E+00
-959.46486E-06,+3.28943161845E+00
-959.38806E-06,+3.28183692505E+00
-959.31126E-06,+3.28801579127E+00
-959.23446E-06,+3.28475445852E+00
-959.15766E-06,+3.28316677455E+00
-959.08086E-06,+3.28316677455E+00
-959.00406E-06,+3.28308080545E+00
-958.92725E-06,+3.28149313433E+00
-958.85045E-06,+3.28149313433E+00
-958.77365E-06,+3.28132117042E+00
-958.69685E-06,+3.27848979885E+00
-958.62005E-06,+3.28441046215E+00
-958.54325E-06,+3.27690218772E+00
-958.46645E-06,+3.28501241295E+00
-958.38965E-06,+3.28818769520E+00
-958.31285E-06,+3.28801567988E+00
-958.23605E-06,+3.28492642671E+00
-958.15925E-06,+3.28651405498E+00
-958.08245E-06,+3.28642803447E+00
-958.00565E-06,+3.28466836517E+00
-957.92885E-06,+3.28149313433E+00
-957.85205E-06,+3.28157916770E+00
-957.77525E-06,+3.28325281220E+00
-957.69845E-06,+3.28466833089E+00
-957.62165E-06,+3.28157918055E+00
-957.54485E-06,+3.28308072404E+00
-957.46805E-06,+3.28166524392E+00
-957.39125E-06,+3.28484041477E+00
-957.31445E-06,+3.28518466821E+00
-957.23765E-06,+3.29093250212E+00
-957.16085E-06,+3.27990556604E+00
-957.08405E-06,+3.28166528676E+00
-957.00725E-06,+3.28449609277E+00
-956.93045E-06,+3.27849019303E+00
-956.85365E-06,+3.28492650383E+00
-956.77685E-06,+3.28625577493E+00
-956.70005E-06,+3.28166532961E+00
-956.62325E-06,+3.28484041477E+00
-956.54645E-06,+3.28475430856E+00
-956.46965E-06,+3.28308066406E+00
-956.39285E-06,+3.28149313433E+00
-956.31605E-06,+3.28166537245E+00
-956.23925E-06,+3.28475429142E+00
-956.16245E-06,+3.28333902981E+00
-956.08565E-06,+3.28642792307E+00
-956.00885E-06,+3.28466814237E+00
-955.93205E-06,+3.28140699385E+00
-955.85525E-06,+3.28016407318E+00
-955.77845E-06,+3.28625560783E+00
-955.70165E-06,+3.28132082766E+00
-955.62485E-06,+3.27823201152E+00
-955.54805E-06,+3.27973333221E+00
-955.47125E-06,+3.27823202009E+00
-955.39445E-06,+3.27981949411E+00
-955.31765E-06,+3.28007801839E+00
-955.24085E-06,+3.28466805668E+00
-955.16405E-06,+3.28132076767E+00
-955.08725E-06,+3.27823204151E+00
-955.01044E-06,+3.27990568601E+00
-954.93364E-06,+3.28140693815E+00
-954.85684E-06,+3.27990569458E+00
-954.78004E-06,+3.28149313433E+00
-954.70324E-06,+3.28157934337E+00
-954.62644E-06,+3.28316677455E+00
-954.54964E-06,+3.28411516820E+00
-954.47284E-06,+3.30071459805E+00
-954.39604E-06,+3.28466796242E+00
-954.31924E-06,+3.28157936479E+00
-954.24244E-06,+3.28264936609E+00
-954.16564E-06,+3.27355612838E+00
-954.08884E-06,+3.28183810758E+00
-954.01204E-06,+3.28784270482E+00
-953.93524E-06,+3.28166563809E+00
-953.85844E-06,+3.28475415860E+00
-953.78164E-06,+3.28316677455E+00
-953.70484E-06,+3.28342556875E+00
-953.62804E-06,+3.28767008109E+00
-953.55124E-06,+3.27840467381E+00
-953.47444E-06,+3.28316677455E+00
-953.39764E-06,+3.28333933829E+00
-953.32084E-06,+3.28625519651E+00
-953.24404E-06,+3.28175200565E+00
-953.16724E-06,+3.28616887608E+00
-953.09044E-06,+3.27990579312E+00
-953.01364E-06,+3.28166574092E+00
-952.93684E-06,+3.28475410719E+00
-952.86004E-06,+3.28316677455E+00
-952.78324E-06,+3.28316677455E+00
-952.70644E-06,+3.28308045412E+00
-952.62964E-06,+3.28132048490E+00
-952.55284E-06,+3.27814585390E+00
-952.47604E-06,+3.27805952061E+00
-952.39924E-06,+3.27655855125E+00
-952.32244E-06,+3.27849122132E+00
-952.24564E-06,+3.28458137635E+00
-952.16884E-06,+3.27964679326E+00
-952.09204E-06,+3.27707669664E+00
-952.01524E-06,+3.28784225923E+00
-951.93844E-06,+3.28132040777E+00
-951.86164E-06,+3.27797311877E+00
-951.78484E-06,+3.27514406085E+00
-951.70804E-06,+3.28166588659E+00
-951.63124E-06,+3.28466765393E+00
-951.55444E-06,+3.28140674963E+00
-951.47764E-06,+3.27990588310E+00
-951.40084E-06,+3.28114756125E+00
-951.32404E-06,+3.27505776612E+00
-951.24724E-06,+3.27973309227E+00
-951.17043E-06,+3.27857788451E+00
-951.09363E-06,+3.28608200294E+00
-951.01683E-06,+3.27831868328E+00
-950.94003E-06,+3.28132029638E+00
-950.86323E-06,+3.27831870042E+00
-950.78643E-06,+3.28149313433E+00
-950.70963E-06,+3.28157956616E+00
-950.63283E-06,+3.28308033843E+00
-950.55603E-06,+3.28166601513E+00
-950.47923E-06,+3.28466752540E+00
-950.40243E-06,+3.28140668536E+00
-950.32563E-06,+3.27964658761E+00
-950.24883E-06,+3.27655867122E+00
-950.17203E-06,+3.27814585390E+00
-950.09523E-06,+3.27823232000E+00
-950.01843E-06,+3.27981949411E+00
-949.94163E-06,+3.27973301944E+00
-949.86483E-06,+3.27805937494E+00
-949.78803E-06,+3.27673166341E+00
-949.71123E-06,+3.28149313433E+00
-949.63443E-06,+3.28175260977E+00
-949.55763E-06,+3.28616807059E+00
-949.48083E-06,+3.27990599450E+00
-949.40403E-06,+3.28175264833E+00
-949.32723E-06,+3.28573547441E+00
-949.25043E-06,+3.27179734597E+00
-949.17363E-06,+3.27840540646E+00
-949.09683E-06,+3.28299373094E+00
-949.02003E-06,+3.27990602020E+00
-948.94323E-06,+3.28175272546E+00
-948.86643E-06,+3.28590831237E+00
-948.78963E-06,+3.27488511240E+00
-948.71283E-06,+3.27681838659E+00
-948.63603E-06,+3.28290713201E+00
-948.55923E-06,+3.27823240569E+00
-948.48243E-06,+3.27999260628E+00
-948.40563E-06,+3.28316677455E+00
-948.32883E-06,+3.28299364525E+00
-948.25203E-06,+3.27981949411E+00
-948.17523E-06,+3.27999264055E+00
-948.09843E-06,+3.28299361954E+00
-948.02163E-06,+3.27964633053E+00
-947.94483E-06,+3.27647221368E+00
-947.86803E-06,+3.27673198475E+00
-947.79123E-06,+3.28140653969E+00
-947.71443E-06,+3.27973289519E+00
-947.63763E-06,+3.27840566353E+00
-947.56083E-06,+3.28316677455E+00
-947.48403E-06,+3.28316677455E+00
-947.40723E-06,+3.28273369422E+00
-947.33043E-06,+3.27505843451E+00
-947.25362E-06,+3.27999274338E+00
-947.17682E-06,+3.28316677455E+00
-947.10002E-06,+3.28316677455E+00
-947.02322E-06,+3.28290686208E+00
-946.94642E-06,+3.27814585390E+00
-946.86962E-06,+3.27831914601E+00
-946.79282E-06,+3.28131983365E+00
-946.71602E-06,+3.27849247240E+00
-946.63922E-06,+3.28475375586E+00
-946.56242E-06,+3.28334010094E+00
-946.48562E-06,+3.28660072246E+00
-946.40882E-06,+3.28775433638E+00
-946.33202E-06,+3.27973281806E+00
-946.25522E-06,+3.27814585390E+00
-946.17842E-06,+3.27805916928E+00
-946.10162E-06,+3.27673228039E+00
-946.02482E-06,+3.28157982752E+00
-945.94802E-06,+3.28290668213E+00
-945.87122E-06,+3.27831925741E+00
-945.79442E-06,+3.28123301621E+00
-945.71762E-06,+3.27673234465E+00
-945.64082E-06,+3.28157984894E+00
-945.56402E-06,+3.28273318008E+00
-945.48722E-06,+3.27514546618E+00
-945.41042E-06,+3.28140640687E+00
-945.33362E-06,+3.27981949411E+00
-945.25682E-06,+3.27973275808E+00
-945.18002E-06,+3.27797237326E+00
-945.10322E-06,+3.27505880727E+00
-945.02642E-06,+3.27990624300E+00
-944.94962E-06,+3.28131962799E+00
-944.87282E-06,+3.27831936881E+00
-944.79602E-06,+3.28131961085E+00
-944.71922E-06,+3.27840615197E+00
-944.64242E-06,+3.28299323393E+00
-944.56562E-06,+3.27964594493E+00
-944.48882E-06,+3.27655899256E+00
-944.41202E-06,+3.27805907073E+00
-944.33522E-06,+3.27647221368E+00
-944.25842E-06,+3.27655900541E+00
-944.18162E-06,+3.27823264991E+00
-944.10482E-06,+3.27973269381E+00
-944.02802E-06,+3.27814585390E+00
-943.95122E-06,+3.27823266277E+00
-943.87442E-06,+3.27981949411E+00
-943.79762E-06,+3.27973267667E+00
-943.72082E-06,+3.27805903217E+00
-943.64402E-06,+3.27664586569E+00
-943.56722E-06,+3.27990632441E+00
