s,v,i
28751,3.29987,4.30774e-05
28752,3.29983,1.37536e-05
28753,3.30005,2.4523e-05
28754,3.30013,3.4903e-05
28755,3.29992,2.90643e-05
28756,3.29993,3.51626e-05
28757,3.30001,3.60708e-05
28758,3.29994,2.36147e-05
28759,3.2999,4.82675e-05
28760,3.29991,4.16501e-05
28761,3.29999,2.9713e-05
28762,3.29984,2.56907e-05
28763,3.30001,1.02503e-05
28764,3.29994,3.47733e-05
28765,3.29991,3.77576e-05
28766,3.29985,2.9713e-05
28767,3.29989,1.76461e-05
28768,3.2999,1.23263e-05
28769,3.29998,3.2827e-05
28770,3.29997,2.25767e-05
28771,3.29991,2.82857e-05
28772,3.30012,3.77576e-05
28773,3.29996,1.88139e-05
28774,3.29996,2.68585e-05
28775,3.29996,2.36147e-05
28776,3.29997,8.304e-06
28777,3.30005,2.67287e-05
28778,3.29985,1.32346e-05
28779,3.3,2.30957e-05
28780,3.29999,2.5042e-05
28781,3.29989,2.40039e-05
28782,3.29995,3.78874e-05
28783,3.29998,2.9194e-05
28784,3.29984,2.08899e-05
28785,3.29982,1.92032e-05
28786,3.30008,2.89345e-05
28787,3.29992,3.32163e-05
28788,3.29997,2.69882e-05
28789,3.29989,3.87956e-05
28790,3.29988,1.18073e-05
28791,3.29983,1.45321e-05
28792,3.29997,1.56999e-05
28793,3.29997,2.82857e-05
28794,3.29994,2.64692e-05
28795,3.30003,1.94626e-05
28796,3.30011,4.98245e-05
28797,3.30003,3.62006e-05
28798,3.29991,1.07693e-05
28799,3.29993,3.76279e-05
28800,3.29983,2.14089e-05
28801,3.30006,2.49122e-05
28802,3.30003,3.29568e-05
28803,3.29987,1.73866e-05
28804,3.29986,1.67379e-05
28805,3.29999,2.80263e-05
28806,3.29996,3.63297e-06
28807,3.30006,3.37353e-05
28808,3.30002,2.02412e-05
28809,3.30002,3.26973e-05
28810,3.29999,3.13998e-05
28811,3.3,2.69882e-05
28812,3.30007,2.99725e-05
28813,3.29992,1.71271e-05
28814,3.29983,3.65899e-05
28815,3.30003,3.21783e-05
28816,3.2999,3.76279e-05
28817,3.3,2.9713e-05
28818,3.30001,3.15295e-05
28819,3.29994,3.04915e-05
28820,3.29995,-3.89264e-06
28821,3.30001,1.89436e-05
28822,3.29996,1.68676e-05
28823,3.29993,3.42543e-05
28824,3.30002,1.63486e-05
28825,3.29994,1.25858e-05
28826,3.29996,3.39948e-05
28827,3.29997,2.25767e-05
28828,3.29995,3.64601e-05
28829,3.29998,3.0232e-05
28830,3.30002,4.13906e-05
28831,3.30006,1.89436e-05
28832,3.3,2.84155e-05
28833,3.29998,3.85361e-05
28834,3.29993,2.75072e-05
28835,3.30001,4.8527e-05
28836,3.3,4.04824e-05
28837,3.2999,1.82949e-05
28838,3.29999,1.49213e-05
28839,3.30003,9.34201e-06
28840,3.29995,2.46527e-05
28841,3.30003,2.77667e-05
28842,3.29999,3.1789e-05
28843,3.29983,1.038e-05
28844,3.29989,3.20485e-05
28845,3.29994,2.10197e-05
28846,3.29992,2.9194e-05
28847,3.29992,3.74981e-05
28848,3.29992,1.38833e-05
28849,3.29999,3.68493e-05
28850,3.29995,2.9713e-05
28851,3.29996,3.08808e-05
28852,3.30014,4.8008e-05
28853,3.29984,1.38833e-05
28854,3.29998,1.63486e-05
28855,3.29993,2.08899e-05
28856,3.29989,1.41428e-05
28857,3.29993,3.08808e-05
28858,3.30001,3.32163e-05
28859,3.29993,1.19371e-05
28860,3.29994,4.22989e-05
28861,3.29999,3.51626e-05
28862,3.29995,1.86841e-05
28863,3.30004,1.95924e-05
28864,3.29999,4.41148e-06
28865,3.30003,3.3346e-05
28866,3.30001,1.58296e-05
28867,3.29995,-4.54141e-06
28868,3.29985,2.10197e-05
28869,3.29991,2.90643e-05
28870,3.30002,7.26599e-06
28871,3.29991,2.19279e-05
28872,3.29988,1.69974e-05
28873,3.29991,4.60617e-05
28874,3.29991,1.75164e-05
28875,3.29999,3.51626e-05
28876,3.29994,2.8156e-05
28877,3.29996,2.608e-05
28878,3.29991,1.29751e-05
28879,3.30007,3.13998e-05
28880,3.29985,1.82949e-05
28881,3.29993,2.38742e-05
28882,3.30001,2.5042e-05
28883,3.29992,3.34758e-05
28884,3.29987,3.03618e-05
28885,3.29988,3.47733e-05
28886,3.29989,2.62097e-05
28887,3.29991,5.96849e-06
28888,3.30001,5.57931e-05
28889,3.29994,3.06213e-05
28890,3.29981,1.23263e-05
28891,3.29986,2.608e-05
28892,3.29981,3.81468e-05
28893,3.30003,2.6599e-05
28894,3.29992,1.71271e-05
28895,3.29999,1.50511e-05
28896,3.29999,2.53015e-05
28897,3.29993,3.08808e-05
28898,3.29996,2.14089e-05
28899,3.29991,3.50328e-05
28900,3.29998,2.03709e-05
28901,3.30003,4.16501e-05
28902,3.29989,9.6015e-06
28903,3.29981,1.16776e-05
28904,3.29993,2.59426e-07
28905,3.30003,3.42543e-05
28906,3.29999,3.13998e-05
28907,3.30002,1.92031e-05
28908,3.29998,3.98336e-05
28909,3.29989,3.84064e-05
28910,3.29993,3.89246e-06
28911,3.29998,2.62097e-05
28912,3.3001,3.73684e-05
28913,3.29988,4.28179e-05
28914,3.30006,3.47733e-05
28915,3.29998,7.13624e-06
28916,3.29999,3.19188e-05
28917,3.29999,3.46435e-05
28918,3.29992,2.36147e-05
28919,3.29987,2.21874e-05
28920,3.30002,3.1789e-05
28921,3.29994,3.11403e-05
28922,3.29985,-2.46537e-06
28923,3.29998,2.84155e-05
28924,3.29998,1.32346e-05
28925,3.29996,1.67379e-05
28926,3.29997,3.84064e-05
28927,3.29998,6.35775e-06
28928,3.30003,4.99542e-05
28929,3.29993,1.33643e-05
28930,3.30006,2.67287e-05
28931,3.29996,2.27064e-05
28932,3.29992,2.37444e-05
28933,3.3,1.60891e-05
28934,3.29995,2.49122e-05
28935,3.29996,2.98428e-05
28936,3.29993,3.2308e-05
28937,3.29998,2.12792e-05
28938,3.30003,2.43932e-05
28939,3.3,3.67196e-05
28940,3.29996,1.84246e-05
28941,3.29992,3.49031e-05
28942,3.29999,4.04824e-05
28943,3.30002,1.41428e-05
28944,3.29998,3.0751e-05
28945,3.29989,3.127e-05
28946,3.29996,4.29477e-05
28947,3.29997,3.39948e-05
28948,3.29986,2.75072e-05
28949,3.3,4.03526e-05
28950,3.30011,2.40039e-05
28951,3.29989,2.75072e-05
28952,3.3001,5.52741e-05
28953,3.30002,3.67196e-05
28954,3.29992,2.80262e-05
28955,3.29996,3.34758e-05
28956,3.29986,2.7637e-05
28957,3.29994,2.89345e-05
28958,3.29998,2.73775e-05
28959,3.30003,2.30957e-05
28960,3.3,5.95559e-05
28961,3.29981,1.01205e-05
28962,3.29988,5.04733e-05
28963,3.29989,3.64601e-05
28964,3.29995,4.83972e-05
28965,3.3,4.26882e-05
28966,3.30001,3.60708e-05
28967,3.29993,3.15295e-05
28968,3.29993,2.608e-05
28969,3.29985,2.37444e-05
28970,3.3,1.42726e-05
28971,3.29998,3.24378e-05
28972,3.3001,3.39948e-05
28973,3.29993,2.5561e-05
28974,3.29991,1.95924e-05
28975,3.29998,1.24561e-05
28976,3.29985,2.07601e-05
28977,3.29993,1.0899e-05
28978,3.29987,4.20394e-05
28979,3.29991,2.84155e-05
28980,3.30003,2.11494e-05
28981,3.29991,2.69882e-05
28982,3.29995,2.51717e-05
28983,3.29998,2.38742e-05
28984,3.3,1.36238e-05
28985,3.30002,2.53015e-05
28986,3.29997,2.75072e-05
28987,3.29992,7.91474e-06
28988,3.29997,2.72477e-05
28989,3.29993,1.14181e-05
28990,3.29996,4.11312e-05
28991,3.29997,3.29568e-05
28992,3.29991,3.80171e-05
28993,3.29996,1.46618e-05
28994,3.29992,3.55518e-05
28995,3.29996,2.12792e-05
28996,3.29984,3.0751e-05
28997,3.30006,2.19279e-05
28998,3.29999,3.1789e-05
28999,3.30008,3.63303e-05
29000,3.2999,3.2308e-05
29001,3.29998,2.99725e-05
29002,3.29993,2.45229e-05
29003,3.29998,2.68585e-05
29004,3.29989,2.8675e-05
29005,3.29994,4.10014e-05
29006,3.29987,3.23081e-05
29007,3.29999,5.96848e-06
29008,3.29998,3.95741e-05
29009,3.30003,2.58205e-05
29010,3.29992,3.67196e-05
29011,3.29991,4.37262e-05
29012,3.29992,2.72477e-05
29013,3.30001,3.12701e-05
29014,3.29987,2.63395e-05
29015,3.29989,2.56907e-05
29016,3.29993,1.73866e-05
29017,3.30005,2.28362e-05
29018,3.29988,2.88048e-05
29019,3.29996,9.99077e-06
29020,3.29999,3.39948e-05
29021,3.29993,3.25676e-05
29022,3.30002,3.37353e-05
29023,3.29988,1.86841e-05
29024,3.29987,2.23172e-05
29025,3.29995,1.98519e-05
29026,3.30001,3.76279e-05
29027,3.29989,1.64784e-05
29028,3.29995,3.50328e-05
29029,3.30002,2.84155e-05
29030,3.29994,3.0751e-05
29031,3.29998,1.93329e-05
29032,3.29989,2.49122e-05
29033,3.29991,2.32254e-05
29034,3.29989,2.63395e-05
29035,3.29997,2.80262e-05
29036,3.29993,2.27064e-05
29037,3.29998,5.96849e-06
29038,3.29998,4.35964e-05
29039,3.29989,2.46527e-05
29040,3.29997,4.21692e-05
29041,3.29982,3.04915e-05
29042,3.29996,1.94626e-05
29043,3.30001,3.03618e-05
29044,3.29989,1.2975e-05
29045,3.30001,3.50328e-05
29046,3.30001,4.26881e-05
29047,3.29993,2.69882e-05
29048,3.29999,2.54312e-05
29049,3.29987,1.20668e-05
29050,3.29999,2.88047e-05
29051,3.29997,3.29568e-05
29052,3.2999,1.99817e-05
29053,3.29997,2.67287e-05
29054,3.29994,3.24378e-05
29055,3.29994,2.05007e-05
29056,3.29993,2.85444e-06
29057,3.29987,3.13998e-05
29058,3.29989,3.56815e-05
29059,3.30003,3.30866e-05
29060,3.29993,3.04915e-05
29061,3.29999,3.99634e-05
29062,3.29994,2.20577e-05
29063,3.29985,2.50419e-05
29064,3.29999,3.2308e-05
29065,3.30001,3.50328e-05
29066,3.30001,1.05098e-05
29067,3.29989,2.37444e-05
29068,3.3,2.33552e-05
29069,3.29996,2.80262e-05
29070,3.29996,1.66081e-05
29071,3.29982,6.09823e-06
29072,3.29992,2.89345e-05
29073,3.2999,3.37353e-05
29074,3.30003,2.41337e-05
29075,3.2999,1.66081e-05
29076,3.29993,2.85452e-05
29077,3.3,1.84246e-05
29078,3.29988,1.49214e-05
29079,3.30001,1.21966e-05
29080,3.29994,3.51626e-05
29081,3.29997,2.34849e-05
29082,3.30003,3.85361e-05
29083,3.29999,2.54312e-05
29084,3.29998,1.79056e-05
29085,3.30007,2.93238e-05
29086,3.3,1.46618e-05
29087,3.29995,1.20668e-05
29088,3.29998,2.59502e-05
29089,3.3,1.98519e-05
29090,3.30002,2.85445e-06
29091,3.29984,4.39857e-05
29092,3.30007,3.26973e-05
29093,3.30002,1.79056e-05
29094,3.29994,2.41337e-05
29095,3.30007,3.26973e-05
29096,3.29993,4.21692e-05
29097,3.30007,3.30866e-05
29098,3.3,3.30865e-05
29099,3.30003,2.80262e-05
29100,3.29988,2.68585e-05
29101,3.29985,2.20577e-05
29102,3.2999,3.63303e-05
29103,3.30003,2.01114e-05
29104,3.30008,3.51626e-05
29105,3.29988,2.07602e-05
29106,3.29987,1.64784e-05
29107,3.29992,3.08808e-05
29108,3.29999,2.05006e-05
29109,3.29998,1.95924e-05
29110,3.29996,2.12792e-05
29111,3.30005,1.82949e-05
29112,3.29988,4.35964e-05
29113,3.29998,2.43932e-05
29114,3.29994,3.89254e-05
29115,3.30003,3.26973e-05
29116,3.29982,1.88139e-05
29117,3.30005,3.91849e-05
29118,3.29985,1.66081e-05
29119,3.30012,3.26973e-05
29120,3.29998,2.9194e-05
29121,3.30001,1.73866e-05
29122,3.30007,4.60617e-05
29123,3.29998,2.90642e-05
29124,3.2999,3.59411e-05
29125,3.29996,3.36056e-05
29126,3.29987,1.68676e-05
29127,3.30001,2.82857e-05
29128,3.29989,2.99725e-05
29129,3.29993,2.7118e-05
29130,3.29994,3.21783e-05
29131,3.29993,2.73775e-05
29132,3.29988,1.27156e-05
29133,3.29995,1.46618e-05
29134,3.3,1.93329e-05
29135,3.29992,3.52923e-05
29136,3.29998,3.91849e-05
29137,3.29998,1.89436e-05
29138,3.29983,1.90734e-05
29139,3.30005,4.16501e-05
29140,3.29983,3.34758e-05
29141,3.29994,2.41337e-05
29142,3.30004,2.20577e-05
29143,3.29994,2.49122e-05
29144,3.29997,2.77667e-05
29145,3.29999,4.54123e-06
29146,3.30007,2.49122e-05
29147,3.29991,2.36147e-05
29148,3.29992,2.15387e-05
29149,3.29983,1.38833e-05
29150,3.29999,1.33644e-05
29151,3.29986,-9.08353e-07
29152,3.30001,1.73866e-05
29153,3.29992,2.14089e-05
29154,3.29983,3.43841e-05
29155,3.29989,4.21691e-05
29156,3.29979,1.02503e-05
29157,3.29991,1.18073e-05
29158,3.29998,2.33552e-05
29159,3.29973,3.46436e-05
29160,3.29998,1.0899e-05
29161,3.3,2.30957e-05
29162,3.29999,1.90734e-05
29163,3.29989,2.38742e-05
29164,3.29981,2.32254e-05
29165,3.29982,2.5561e-05
29166,3.29996,1.80354e-05
29167,3.30001,2.77667e-05
29168,3.29996,2.28362e-05
29169,3.30011,3.04915e-05
29170,3.29991,4.21692e-05
29171,3.29985,3.33461e-05
29172,3.30005,3.2308e-05
29173,3.29985,1.75164e-05
29174,3.29988,2.32254e-05
29175,3.29996,3.21783e-05
29176,3.29999,3.99634e-05
29177,3.29996,2.42634e-05
29178,3.29995,5.44945e-06
29179,3.29996,2.34849e-05
29180,3.2999,1.54403e-05
29181,3.2999,4.25584e-05
29182,3.3,2.68585e-05
29183,3.30002,3.60708e-05
29184,3.29992,5.54038e-05
29185,3.3,5.4755e-05
29186,3.29989,3.01023e-05
29187,3.29991,2.05006e-05
29188,3.29996,2.28362e-05
29189,3.29989,2.9194e-05
29190,3.29986,3.51626e-05
29191,3.29991,3.1789e-05
29192,3.29991,2.99725e-05
29193,3.29995,4.81377e-05
29194,3.29993,4.7489e-05
29195,3.29987,1.02503e-05
29196,3.30003,4.30774e-05
29197,3.30006,1.50511e-05
29198,3.29987,2.56907e-05
29199,3.29995,1.66081e-05
29200,3.29985,2.80262e-05
29201,3.29997,1.76461e-05
29202,3.29988,3.68493e-05
29203,3.30004,3.80171e-05
29204,3.29987,2.88047e-05
29205,3.29993,2.46527e-05
29206,3.30006,2.93237e-05
29207,3.29987,1.11585e-05
29208,3.29996,1.11585e-05
29209,3.29991,1.32346e-05
29210,3.29992,2.38742e-05
29211,3.29982,2.43932e-05
29212,3.29992,2.24469e-05
29213,3.29976,6.35774e-06
29214,3.29995,1.90734e-05
29215,3.29996,2.77667e-05
29216,3.3001,2.32254e-05
29217,3.2999,3.50328e-05
29218,3.29993,3.2827e-05
29219,3.29995,1.50511e-05
29220,3.3,4.82675e-05
29221,3.29998,1.66081e-05
29222,3.29995,2.10196e-05
29223,3.3,2.15387e-05
29224,3.29996,2.36147e-05
29225,3.30006,2.38742e-05
29226,3.30004,1.90734e-05
29227,3.3,3.64601e-05
29228,3.30006,4.04824e-05
29229,3.29996,3.1789e-05
29230,3.2999,1.23263e-05
29231,3.29991,2.33552e-05
29232,3.29995,1.95924e-05
29233,3.29988,1.75164e-05
29234,3.29999,3.59411e-05
29235,3.30001,1.03801e-05
29236,3.29996,3.20485e-05
29237,3.29999,3.69791e-05
29238,3.29993,3.34758e-05
29239,3.2999,3.80171e-05
29240,3.29991,1.33643e-05
29241,3.29995,3.87956e-05
29242,3.29993,3.68494e-05
29243,3.29992,2.07601e-05
29244,3.29986,2.08899e-05
29245,3.29994,2.95832e-05
29246,3.29999,3.42543e-05
29247,3.2999,1.36238e-05
29248,3.29996,2.02412e-05
29249,3.29992,3.72386e-05
29250,3.29999,3.19188e-05
29251,3.29993,2.12792e-05
29252,3.30005,3.41246e-05
29253,3.29993,3.90551e-05
29254,3.29987,1.56998e-05
29255,3.29995,3.65899e-05
29256,3.3,2.82857e-05
29257,3.29994,2.59502e-05
29258,3.3,2.54312e-05
29259,3.29993,3.10105e-05
29260,3.29988,4.02229e-05
29261,3.2999,3.04915e-05
29262,3.29994,3.36056e-05
29263,3.29994,2.85452e-05
29264,3.29996,2.47825e-05
29265,3.30006,1.67378e-05
29266,3.2999,2.38742e-05
29267,3.29985,3.74981e-05
29268,3.3,1.66081e-05
29269,3.29983,3.84064e-05
29270,3.29994,2.98428e-05
29271,3.29993,3.39948e-05
29272,3.29999,2.21874e-05
29273,3.30001,2.37444e-05
29274,3.29994,2.84155e-05
29275,3.29994,2.29659e-05
29276,3.29998,3.29568e-05
29277,3.29998,2.47825e-05
29278,3.29999,3.54221e-05
29279,3.30012,2.95833e-05
29280,3.29999,2.19279e-05
29281,3.29987,3.89253e-05
29282,3.29993,1.77759e-05
29283,3.29986,9.47175e-06
29284,3.30003,2.7118e-05
29285,3.29996,2.40039e-05
29286,3.29988,3.81469e-05
29287,3.29986,2.20577e-05
29288,3.29998,1.73866e-05
29289,3.2998,2.43932e-05
29290,3.29999,4.03526e-05
29291,3.29989,4.67105e-05
29292,3.29994,3.86659e-05
29293,3.29998,6.48749e-06
29294,3.30003,2.7637e-05
29295,3.29995,3.15295e-05
29296,3.29992,1.55701e-05
29297,3.30007,3.13998e-05
29298,3.29991,2.23172e-05
29299,3.30004,3.21783e-05
29300,3.29999,2.80263e-05
29301,3.2999,2.38742e-05
29302,3.30002,3.74981e-05
29303,3.29988,2.84155e-05
29304,3.29994,2.78965e-05
29305,3.29992,9.21227e-06
29306,3.29991,3.04915e-05
29307,3.29999,1.90734e-05
29308,3.29992,2.58205e-05
29309,3.29992,4.8008e-05
29310,3.30013,3.45138e-05
29311,3.3,1.11586e-05
29312,3.29987,3.63303e-05
29313,3.29997,1.51809e-05
29314,3.30003,4.70997e-05
29315,3.29999,2.03709e-05
29316,3.29991,2.07601e-05
29317,3.29998,3.80171e-05
29318,3.29999,2.34849e-05
29319,3.2999,2.56907e-05
29320,3.30008,3.26973e-05
29321,3.29998,4.30774e-05
29322,3.29989,3.127e-05
29323,3.30001,3.2308e-05
29324,3.2999,6.87674e-06
29325,3.30001,2.27064e-05
29326,3.29991,3.59411e-05
29327,3.29989,1.58296e-05
29328,3.29994,2.17982e-05
29329,3.29992,2.45229e-05
29330,3.30001,3.74981e-05
29331,3.29984,2.58205e-05
29332,3.29998,2.06304e-05
29333,3.3,3.99634e-05
29334,3.29989,2.25767e-05
29335,3.29987,5.70898e-06
29336,3.29999,3.13998e-05
29337,3.29989,1.41428e-05
29338,3.3,1.46618e-05
29339,3.30001,1.66081e-05
29340,3.29998,2.98428e-05
29341,3.29987,3.86659e-05
29342,3.29988,1.06395e-05
29343,3.29996,3.81469e-05
29344,3.3,4.65807e-05
29345,3.29997,4.99543e-05
29346,3.30001,3.84064e-05
29347,3.29991,1.69973e-05
29348,3.3,2.84155e-05
29349,3.29985,9.9908e-06
29350,3.30001,3.59411e-05
29351,3.29994,3.49031e-05
29352,3.30005,2.42634e-05
29353,3.30003,2.78965e-05
29354,3.29989,2.64692e-05
29355,3.29993,5.0084e-05
29356,3.29994,3.19188e-05
29357,3.2999,3.46436e-05
29358,3.29987,1.84246e-05
29359,3.3,2.06304e-05
29360,3.29995,2.36147e-05
29361,3.30005,1.20668e-05
29362,3.2999,2.64692e-05
29363,3.3,3.97039e-05
29364,3.30001,3.34758e-05
29365,3.29983,2.90643e-05
29366,3.29985,1.14181e-05
29367,3.29994,2.90642e-05
29368,3.29988,3.87956e-05
29369,3.2999,3.85361e-05
29370,3.29999,3.15295e-05
29371,3.29996,3.30866e-05
29372,3.30001,2.51717e-05
29373,3.29996,5.08625e-05
29374,3.30005,2.80262e-05
29375,3.29997,4.22989e-05
29376,3.30004,3.68493e-05
29377,3.29994,3.78874e-05
29378,3.29991,3.82766e-05
29379,3.29999,1.05098e-05
29380,3.29999,1.40131e-05
29381,3.29992,2.27064e-05
29382,3.3,3.20485e-05
29383,3.29993,2.67287e-05
29384,3.29987,2.85452e-05
29385,3.29993,2.30957e-05
29386,3.29996,3.15295e-05
29387,3.29992,1.66081e-05
29388,3.2999,5.70898e-06
29389,3.29994,1.97221e-05
29390,3.30002,2.23172e-05
29391,3.29992,3.0751e-05
29392,3.29996,4.03526e-05
29393,3.30007,2.84155e-05
29394,3.29982,1.60891e-05
29395,3.29996,2.67287e-05
29396,3.30003,3.94444e-05
29397,3.30002,3.84063e-05
29398,3.29987,3.47733e-05
29399,3.29994,3.10105e-05
29400,3.29989,6.48666e-07
29401,3.29996,2.59502e-05
29402,3.30003,3.76279e-05
29403,3.29998,1.89436e-05
29404,3.29998,2.99725e-05
29405,3.29995,3.76279e-05
29406,3.29998,2.62097e-05
29407,3.30003,4.04824e-05
29408,3.29996,1.73866e-05
29409,3.29986,3.34758e-05
29410,3.2998,3.51626e-05
29411,3.29998,3.63303e-05
29412,3.29988,2.67287e-05
29413,3.29986,4.697e-05
29414,3.29993,3.2827e-05
29415,3.29994,3.45138e-05
29416,3.29992,1.73866e-05
29417,3.29992,4.59319e-05
29418,3.30001,4.26882e-05
29419,3.30005,3.36056e-05
29420,3.30003,3.1789e-05
29421,3.3,4.20394e-05
29422,3.29993,4.25584e-05
29423,3.29994,3.01022e-05
29424,3.29989,2.67287e-05
29425,3.29987,3.45138e-05
29426,3.29999,3.19188e-05
29427,3.2999,4.52832e-05
29428,3.29989,4.20394e-05
29429,3.29991,5.09923e-05
29430,3.29989,2.59502e-05
29431,3.30004,3.56816e-05
29432,3.29995,2.8675e-05
29433,3.29992,1.34941e-05
29434,3.29995,4.34667e-05
29435,3.30005,3.08808e-05
29436,3.29997,4.28179e-05
29437,3.29999,1.10288e-05
29438,3.29988,1.86842e-05
29439,3.29979,2.7637e-05
29440,3.30005,3.91849e-05
29441,3.29984,3.58113e-05
29442,3.29996,3.01023e-05
29443,3.29991,1.64784e-05
29444,3.29994,3.41246e-05
29445,3.30002,3.81468e-05
29446,3.30001,3.86659e-05
29447,3.29991,2.15387e-05
29448,3.3,8.30402e-06
29449,3.29997,4.30774e-05
29450,3.29995,4.07419e-05
29451,3.29995,2.98428e-05
29452,3.30001,4.38559e-05
29453,3.29981,2.41337e-05
29454,3.30001,4.11311e-05
29455,3.29988,3.59411e-05
29456,3.29989,4.10014e-05
29457,3.29997,3.42543e-05
29458,3.29983,3.67196e-05
29459,3.29995,3.86659e-05
29460,3.29995,2.42634e-05
29461,3.30005,3.4384e-05
29462,3.29993,4.11311e-05
29463,3.29988,3.90551e-05
29464,3.29996,3.58113e-05
29465,3.29993,4.43749e-05
29466,3.29985,2.12792e-05
29467,3.29998,2.99725e-05
29468,3.29996,4.83972e-05
29469,3.29996,1.73866e-05
29470,3.29993,3.58113e-05
29471,3.29988,3.0232e-05
29472,3.29992,1.56998e-05
29473,3.29997,2.53015e-05
29474,3.29994,3.93146e-05
29475,3.30005,2.25767e-05
29476,3.29992,4.39857e-05
29477,3.29991,4.20394e-05
29478,3.29985,2.64692e-05
29479,3.29993,2.59502e-05
29480,3.29992,2.15387e-05
29481,3.29998,2.64692e-05
29482,3.29989,3.0232e-05
29483,3.29992,4.20394e-05
29484,3.29999,2.85453e-05
29485,3.29988,4.28179e-05
29486,3.29996,1.94626e-05
29487,3.29999,2.67287e-05
29488,3.29996,2.42634e-05
29489,3.29999,2.99725e-05
29490,3.29994,4.77485e-05
29491,3.29989,2.58205e-05
29492,3.29999,4.24287e-05
29493,3.29994,2.02412e-05
29494,3.3,2.41337e-05
29495,3.30005,3.42543e-05
29496,3.2998,2.29659e-05
29497,3.29996,2.25767e-05
29498,3.29996,2.06304e-05
29499,3.29994,1.92031e-05
29500,3.29994,2.17982e-05
29501,3.29989,1.79056e-05
29502,3.29996,3.06213e-05
29503,3.29997,1.92031e-05
29504,3.3,1.42718e-06
29505,3.29988,1.41428e-05
29506,3.29995,2.54312e-05
29507,3.29983,1.72569e-05
29508,3.29986,1.75164e-05
29509,3.29989,1.94626e-05
29510,3.29992,1.49213e-05
29511,3.29987,1.80354e-05
29512,3.30001,2.6599e-05
29513,3.29997,1.45321e-05
29514,3.29994,4.83973e-05
29515,3.30007,4.63212e-05
29516,3.29993,3.10105e-05
29517,3.29991,3.0232e-05
29518,3.30006,4.89162e-05
29519,3.30001,2.5042e-05
29520,3.29985,2.93238e-05
29521,3.29994,3.90551e-05
29522,3.29994,3.80171e-05
29523,3.29996,4.16501e-05
29524,3.29989,2.07602e-05
29525,3.29999,1.60891e-05
29526,3.29983,2.03709e-05
29527,3.29993,3.94444e-05
29528,3.29996,4.68402e-05
29529,3.29987,1.45321e-05
29530,3.29994,2.12792e-05
29531,3.2999,3.36056e-05
29532,3.29981,2.8156e-05
29533,3.29999,2.38742e-05
29534,3.29991,2.10197e-05
29535,3.30007,2.93237e-05
29536,3.29992,1.67379e-05
29537,3.2999,2.85446e-06
29538,3.29998,2.3485e-05
29539,3.29983,2.32254e-05
29540,3.29995,1.31048e-05
29541,3.29987,4.45047e-05
29542,3.29996,5.24195e-05
29543,3.29998,2.53015e-05
29544,3.29995,1.11585e-05
29545,3.29985,3.26973e-05
29546,3.29982,2.9713e-05
29547,3.30004,2.93238e-05
29548,3.29997,3.91849e-05
29549,3.29984,2.42634e-05
29550,3.29997,4.93055e-05
29551,3.29995,2.15387e-05
29552,3.29987,2.95833e-05
29553,3.29993,3.56816e-05
29554,3.30007,2.51717e-05
29555,3.29994,3.08808e-05
29556,3.30009,2.77667e-05
29557,3.29995,2.58205e-05
29558,3.29998,1.85544e-05
29559,3.3,1.86841e-05
29560,3.29993,2.9713e-05
29561,3.29989,3.15296e-05
29562,3.29991,3.0751e-05
29563,3.29993,4.06121e-05
29564,3.30005,3.67196e-05
29565,3.29999,2.50419e-05
29566,3.29984,2.29659e-05
29567,3.29998,3.85361e-05
29568,3.29996,2.17982e-05
29569,3.29989,1.88139e-05
29570,3.29993,2.46519e-06
29571,3.29994,2.23171e-05
29572,3.30005,3.01022e-05
29573,3.29997,2.7118e-05
29574,3.30007,5.1641e-05
29575,3.29994,4.43749e-05
29576,3.29998,2.06304e-05
29577,3.29995,4.35964e-05
29578,3.30007,1.64784e-05
29579,3.29985,3.68493e-05
29580,3.30001,4.64509e-05
29581,3.29991,2.8675e-05
29582,3.30008,2.42634e-05
29583,3.29999,3.64601e-05
29584,3.30004,2.54312e-05
29585,3.2999,1.18073e-05
29586,3.29988,2.62097e-05
29587,3.29997,2.34849e-05
29588,3.30006,3.32163e-05
29589,3.29998,3.56816e-05
29590,3.29995,9.21227e-06
29591,3.29992,3.77576e-05
29592,3.29999,2.54312e-05
29593,3.29997,2.4523e-05
29594,3.29994,2.75072e-05
29595,3.30001,4.58022e-05
29596,3.29993,2.24469e-05
29597,3.30006,1.55701e-05
29598,3.29989,3.20485e-05
29599,3.29986,6.61725e-06
29600,3.29985,4.13906e-05
29601,3.29988,2.21874e-05
29602,3.29989,1.11585e-05
29603,3.29991,4.24287e-05
29604,3.29989,9.47177e-06
29605,3.29995,2.5042e-05
29606,3.2998,-3.24386e-06
29607,3.30002,3.38651e-05
29608,3.30001,4.63212e-05
29609,3.29999,2.56907e-05
29610,3.29986,1.54403e-05
29611,3.29998,1.51809e-05
29612,3.29995,1.15478e-05
29613,3.29994,3.29568e-05
29614,3.29993,3.52923e-05
29615,3.29991,1.47916e-05
29616,3.29992,1.99817e-05
29617,3.29996,1.32346e-05
29618,3.29996,1.79056e-05
29619,3.29999,1.63486e-05
29620,3.29998,3.60708e-05
29621,3.29995,2.68585e-05
29622,3.30001,3.15295e-05
29623,3.29999,3.60708e-05
29624,3.29998,6.87675e-06
29625,3.29993,2.64692e-05
29626,3.29989,9.08251e-06
29627,3.30002,1.94626e-05
