second,Volt1,Volt2,Volt3,Volt4
-4.204000E+00,+3.206274E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.202000E+00,+3.207786E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.200000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.198000E+00,+3.210809E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.196000E+00,+3.205922E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.194000E+00,+3.205154E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.192000E+00,+3.211996E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.190000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.188000E+00,+3.210876E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.186000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.184000E+00,+3.208001E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.182000E+00,+3.208730E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.180000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.178000E+00,+3.209189E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.176000E+00,+3.209311E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.174000E+00,+3.212212E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.172000E+00,+3.211214E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.170000E+00,+3.209702E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.168000E+00,+3.212469E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.166000E+00,+3.206679E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.164000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.162000E+00,+3.214587E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.160000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.158000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.156000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.154000E+00,+3.207651E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.152000E+00,+3.212469E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.150000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.148000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.146000E+00,+3.211646E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.144000E+00,+3.210135E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.142000E+00,+3.205276E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.140000E+00,+3.207111E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.138000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.136000E+00,+3.209146E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.134000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.132000E+00,+3.211107E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.130000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.128000E+00,+3.208083E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.126000E+00,+3.207369E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.124000E+00,+3.211755E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.122000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.120000E+00,+3.206164E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.118000E+00,+3.207676E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.116000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.114000E+00,+3.207352E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.112000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.110000E+00,+3.207868E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.108000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.106000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.104000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.102000E+00,+3.208516E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.100000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.098000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.096000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.094000E+00,+3.209164E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.092000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.090000E+00,+3.208755E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.088000E+00,+3.210267E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.086000E+00,+3.211778E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.084000E+00,+3.206595E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.082000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.080000E+00,+3.210116E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.078000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.076000E+00,+3.212296E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.074000E+00,+3.207459E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.072000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.070000E+00,+3.208495E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.068000E+00,+3.208646E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.066000E+00,+3.206811E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.064000E+00,+3.213419E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.062000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.060000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.058000E+00,+3.212469E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.056000E+00,+3.207674E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.054000E+00,+3.209057E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.052000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.050000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.048000E+00,+3.208279E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.046000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.044000E+00,+3.206702E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.042000E+00,+3.210029E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.040000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.038000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.036000E+00,+3.208841E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.034000E+00,+3.207330E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.032000E+00,+3.209165E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.030000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.028000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.026000E+00,+3.211325E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.024000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.022000E+00,+3.208302E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.020000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.018000E+00,+3.208626E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.016000E+00,+3.210461E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.014000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.012000E+00,+3.212449E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.010000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.008000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.006000E+00,+3.208169E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.004000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.002000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-4.000000E+00,+3.209833E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.998000E+00,+3.207997E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.996000E+00,+3.206161E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.994000E+00,+3.211020E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.992000E+00,+3.212469E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.990000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.988000E+00,+3.209382E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.986000E+00,+3.212469E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.984000E+00,+3.206359E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.982000E+00,+3.212469E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.980000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.978000E+00,+3.211866E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.976000E+00,+3.207007E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.974000E+00,+3.209400E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.972000E+00,+3.207331E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.970000E+00,+3.209076E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.968000E+00,+3.210588E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.966000E+00,+3.208752E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.964000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.962000E+00,+3.206467E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.960000E+00,+3.207411E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.958000E+00,+3.204757E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.956000E+00,+3.209616E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.954000E+00,+3.209786E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.952000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.950000E+00,+3.210787E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.948000E+00,+3.208968E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.946000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.944000E+00,+3.205296E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.942000E+00,+3.207053E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.940000E+00,+3.208320E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.938000E+00,+3.211759E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.936000E+00,+3.210217E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.934000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.932000E+00,+3.210571E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.930000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.928000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.926000E+00,+3.206036E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.924000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.922000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.920000E+00,+3.206700E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.918000E+00,+3.210032E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.916000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.914000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.912000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.910000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.908000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.906000E+00,+3.207656E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.904000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.902000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.900000E+00,+3.209816E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.898000E+00,+3.208304E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.896000E+00,+3.213779E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.894000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.892000E+00,+3.207117E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.890000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.888000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.886000E+00,+3.209276E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.884000E+00,+3.211112E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.882000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.880000E+00,+3.212469E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.878000E+00,+3.207380E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.876000E+00,+3.211760E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.874000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.872000E+00,+3.206159E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.870000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.868000E+00,+3.212408E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.866000E+00,+3.210896E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.864000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.862000E+00,+3.211220E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.860000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.858000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.856000E+00,+3.211557E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.854000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.852000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.850000E+00,+3.208569E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.848000E+00,+3.207562E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.846000E+00,+3.209217E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.844000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.842000E+00,+3.206146E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.840000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.838000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.836000E+00,+3.209937E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.834000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.832000E+00,+3.211485E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.830000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.828000E+00,+3.212133E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.826000E+00,+3.207442E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.824000E+00,+3.205930E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.822000E+00,+3.207766E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.820000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.818000E+00,+3.207837E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.816000E+00,+3.208317E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.814000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.812000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.810000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.808000E+00,+3.207227E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.806000E+00,+3.205833E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.804000E+00,+3.208916E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.802000E+00,+3.211939E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.800000E+00,+3.207021E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.798000E+00,+3.209710E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.796000E+00,+3.206697E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.794000E+00,+3.206687E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.792000E+00,+3.209720E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.790000E+00,+3.208248E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.788000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.786000E+00,+3.210682E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.784000E+00,+3.212518E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.782000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.780000E+00,+3.206147E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.778000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.776000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.774000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.772000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.770000E+00,+3.211978E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.768000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.766000E+00,+3.205940E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.764000E+00,+3.207452E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.762000E+00,+3.209279E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.760000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.758000E+00,+3.206256E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.756000E+00,+3.211439E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.754000E+00,+3.209927E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.752000E+00,+3.209827E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.750000E+00,+3.210251E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.748000E+00,+3.208739E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.746000E+00,+3.207668E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.744000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.742000E+00,+3.208913E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.740000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.738000E+00,+3.207876E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.736000E+00,+3.211288E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.734000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.732000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.730000E+00,+3.206969E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.728000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.726000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.724000E+00,+3.207559E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.722000E+00,+3.209172E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.720000E+00,+3.209547E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.718000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.716000E+00,+3.211332E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.714000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.712000E+00,+3.210748E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.710000E+00,+3.210424E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.708000E+00,+3.208632E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.706000E+00,+3.207775E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.704000E+00,+3.212139E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.702000E+00,+3.207445E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.700000E+00,+3.209280E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.698000E+00,+3.211116E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.696000E+00,+3.209604E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.694000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.692000E+00,+3.210735E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.690000E+00,+3.207183E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.688000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.686000E+00,+3.209502E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.684000E+00,+3.207229E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.682000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.680000E+00,+3.207553E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.678000E+00,+3.212201E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.676000E+00,+3.209980E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.674000E+00,+3.209713E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.672000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.670000E+00,+3.210952E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.668000E+00,+3.208525E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.666000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.664000E+00,+3.208849E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.662000E+00,+3.210905E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.660000E+00,+3.212365E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.658000E+00,+3.207662E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.656000E+00,+3.212469E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.654000E+00,+3.204698E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.652000E+00,+3.206474E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.650000E+00,+3.206586E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.648000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.646000E+00,+3.208634E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.644000E+00,+3.211817E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.642000E+00,+3.206101E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.640000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.638000E+00,+3.212148E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.636000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.634000E+00,+3.203396E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.632000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.630000E+00,+3.211660E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.628000E+00,+3.211765E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.626000E+00,+3.212469E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.624000E+00,+3.209501E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.622000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.620000E+00,+3.209177E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.618000E+00,+3.210902E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.616000E+00,+3.206043E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.614000E+00,+3.210364E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.612000E+00,+3.208529E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.610000E+00,+3.208203E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.608000E+00,+3.210635E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.606000E+00,+3.211874E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.604000E+00,+3.207881E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.602000E+00,+3.212198E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.600000E+00,+3.207557E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.598000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.596000E+00,+3.211010E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.594000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.592000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.590000E+00,+3.205774E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.588000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
-3.586000E+00,+3.209121E+00,+2.994895E+00,+2.994895E+00,+2.994895E+00
