s,v,i
28963,3.30004,2.49122e-05
28964,3.30003,2.64692e-05
28965,3.29993,2.06304e-05
28966,3.29985,9.08251e-06
28967,3.30002,7.78502e-06
28968,3.30007,1.19371e-05
28969,3.30003,2.54312e-05
28970,3.30003,8.56349e-06
28971,3.30008,2.12791e-05
28972,3.30004,1.59594e-05
28973,3.2999,3.50328e-05
28974,3.29987,4.29477e-05
28975,3.2999,2.77667e-05
28976,3.29995,3.34758e-05
28977,3.29996,4.35964e-05
28978,3.29995,2.9713e-05
28979,3.29991,2.47824e-05
28980,3.29989,2.49122e-05
28981,3.29992,2.85452e-05
28982,3.29992,1.75163e-05
28983,3.29996,1.58296e-05
28984,3.29997,1.97221e-05
28985,3.30004,-2.85462e-06
28986,3.29996,1.63486e-05
28987,3.29994,2.94535e-05
28988,3.29992,2.05007e-05
28989,3.29999,3.04915e-05
28990,3.2999,2.8156e-05
28991,3.29988,2.75072e-05
28992,3.30001,2.46519e-06
28993,3.29999,1.66081e-05
28994,3.29991,2.12792e-05
28995,3.29993,1.71271e-05
28996,3.29989,3.63303e-05
28997,3.3,3.10105e-05
28998,3.29997,4.02229e-05
28999,3.30005,2.53014e-05
29000,3.30002,1.89436e-05
29001,3.29996,1.40131e-05
29002,3.29989,3.62006e-05
29003,3.29999,1.68676e-05
29004,3.30002,1.54403e-05
29005,3.29985,3.0232e-05
29006,3.29994,-1.16785e-06
29007,3.30002,2.58205e-05
29008,3.29983,2.21874e-05
29009,3.29996,5.4236e-05
29010,3.29995,4.56724e-05
29011,3.29997,1.50511e-05
29012,3.29995,2.41337e-05
29013,3.29996,2.07601e-05
29014,3.30006,3.38651e-05
29015,3.29996,3.55518e-05
29016,3.3,2.34849e-05
29017,3.29987,1.29751e-05
29018,3.29992,1.82949e-05
29019,3.30001,3.47733e-05
29020,3.29996,3.5032e-06
29021,3.29999,1.23263e-05
29022,3.3,2.85453e-05
29023,3.29997,2.06304e-05
29024,3.30007,3.89246e-06
29025,3.30003,3.43841e-05
29026,3.29998,1.19371e-05
29027,3.29992,2.07602e-05
29028,3.29998,2.24469e-05
29029,3.29999,2.25767e-05
29030,3.29994,1.69973e-05
29031,3.29995,3.29568e-05
29032,3.30004,2.58205e-05
29033,3.29988,2.59502e-05
29034,3.29989,1.51808e-05
29035,3.29996,2.25767e-05
29036,3.3,3.0751e-05
29037,3.29993,7.26599e-06
29038,3.29993,2.7637e-05
29039,3.29995,1.98519e-05
29040,3.3,2.32254e-05
29041,3.30005,2.25767e-05
29042,3.30003,-1.81662e-06
29043,3.30006,1.59594e-05
29044,3.29999,2.94535e-05
29045,3.29998,1.47916e-05
29046,3.29993,1.03801e-05
29047,3.29992,1.44023e-05
29048,3.29989,1.40131e-05
29049,3.30008,2.98428e-05
29050,3.29997,2.85452e-05
29051,3.29998,1.49213e-05
29052,3.30004,2.93238e-05
29053,3.2999,1.46618e-05
29054,3.29996,1.2456e-05
29055,3.29994,9.73126e-06
29056,3.29998,2.02412e-05
29057,3.29994,3.19188e-05
29058,3.29989,1.81651e-05
29059,3.29997,1.89436e-05
29060,3.29999,2.29659e-05
29061,3.29994,3.03618e-05
29062,3.29994,2.20577e-05
29063,3.29986,2.17982e-05
29064,3.29997,3.0751e-05
29065,3.29987,4.37262e-05
29066,3.30005,2.84155e-05
29067,3.29995,-5.70915e-06
29068,3.2999,1.54403e-05
29069,3.29993,2.07601e-05
29070,3.29991,4.33369e-05
29071,3.29984,1.69974e-05
29072,3.3,3.45138e-05
29073,3.29987,1.64784e-05
29074,3.29995,1.0899e-05
29075,3.29991,1.44023e-05
29076,3.29994,1.50511e-05
29077,3.29989,9.08252e-06
29078,3.30005,2.19279e-05
29079,3.3,1.58296e-05
29080,3.29999,1.37536e-05
29081,3.29992,2.75072e-05
29082,3.29997,2.49122e-05
29083,3.29998,3.04915e-05
29084,3.29989,2.10197e-05
29085,3.30005,1.88139e-05
29086,3.29984,2.4523e-05
29087,3.30004,1.81651e-05
29088,3.29998,2.29659e-05
29089,3.29996,5.18997e-06
29090,3.29998,1.59593e-05
29091,3.30007,1.59594e-05
29092,3.30005,1.07693e-05
29093,3.29992,8.82301e-06
29094,3.29994,2.12792e-05
29095,3.29992,3.94444e-05
29096,3.29995,1.66081e-05
29097,3.29993,1.68676e-05
29098,3.29989,1.42726e-05
29099,3.29975,2.54312e-05
29100,3.29993,1.33643e-05
29101,3.29996,1.45321e-05
29102,3.29996,2.05007e-05
29103,3.29995,2.62097e-05
29104,3.29991,9.21226e-06
29105,3.29992,2.15387e-05
29106,3.29997,2.32254e-05
29107,3.3,7.00651e-06
29108,3.30004,2.9713e-05
29109,3.29982,1.95924e-05
29110,3.30006,4.51534e-05
29111,3.3,4.08716e-05
29112,3.29986,3.68493e-05
29113,3.29994,1.99817e-05
29114,3.29992,5.70898e-06
29115,3.30002,4.12609e-05
29116,3.29997,2.608e-05
29117,3.29996,2.33544e-06
29118,3.30001,1.75163e-05
29119,3.30005,1.94626e-05
29120,3.29991,2.21874e-05
29121,3.30002,2.41337e-05
29122,3.29999,1.72569e-05
29123,3.29989,2.10197e-05
29124,3.2998,1.27155e-05
29125,3.3,2.41337e-05
29126,3.29997,2.59502e-05
29127,3.29999,2.80262e-05
29128,3.29996,9.73128e-06
29129,3.29992,9.08254e-06
29130,3.29995,1.50511e-05
29131,3.30001,1.54403e-05
29132,3.29992,2.95833e-05
29133,3.29995,2.98418e-06
29134,3.29989,1.50511e-05
29135,3.30002,2.51717e-05
29136,3.29994,2.24469e-05
29137,3.30003,9.34204e-06
29138,3.29994,1.71271e-05
29139,3.29993,2.94535e-05
29140,3.30005,3.01023e-05
29141,3.29998,3.16593e-05
29142,3.29996,2.41337e-05
29143,3.29995,3.37353e-05
29144,3.29991,1.21966e-05
29145,3.30005,1.37536e-05
29146,3.29995,2.42635e-05
29147,3.29999,2.36147e-05
29148,3.29989,2.02412e-05
29149,3.29993,6.35774e-06
29150,3.29993,1.94626e-05
29151,3.3,2.6599e-05
29152,3.29994,1.94627e-05
29153,3.30001,3.91849e-05
29154,3.29997,4.10014e-05
29155,3.29985,2.95833e-05
29156,3.30001,2.9713e-05
29157,3.29982,1.40131e-05
29158,3.29992,1.40131e-05
29159,3.29988,2.49122e-05
29160,3.30001,2.23172e-05
29161,3.29998,2.43932e-05
29162,3.29997,1.51808e-05
29163,3.30007,9.08254e-06
29164,3.2999,8.95279e-06
29165,3.29998,1.67379e-05
29166,3.30002,1.98519e-05
29167,3.29993,1.44023e-05
29168,3.30002,2.4652e-06
29169,3.29993,2.15387e-05
29170,3.29995,2.03709e-05
29171,3.29997,1.36238e-05
29172,3.29994,2.17982e-05
29173,3.29996,1.63486e-05
29174,3.29997,1.72568e-05
29175,3.29989,2.23172e-05
29176,3.29993,1.99817e-05
29177,3.29987,1.40131e-05
29178,3.29986,1.76461e-05
29179,3.30007,1.02503e-05
29180,3.29996,3.63296e-06
29181,3.29987,9.86102e-06
29182,3.30008,2.33552e-05
29183,3.29989,3.65899e-05
29184,3.30005,1.95924e-05
29185,3.30004,2.19279e-05
29186,3.29996,2.46527e-05
29187,3.30003,3.80171e-05
29188,3.29998,1.18073e-05
29189,3.30008,2.73775e-05
29190,3.29992,2.84155e-05
29191,3.29997,1.94617e-06
29192,3.29996,1.80354e-05
29193,3.30001,2.84155e-05
29194,3.29998,3.36055e-05
29195,3.29995,3.36055e-05
29196,3.29986,3.11403e-05
29197,3.2999,1.77759e-05
29198,3.29991,1.73866e-05
29199,3.3,2.03709e-05
29200,3.29996,1.67379e-05
29201,3.30001,1.71271e-05
29202,3.29996,1.44023e-05
29203,3.29983,7.266e-06
29204,3.30004,1.32346e-05
29205,3.29991,2.82857e-05
29206,3.29997,1.60891e-05
29207,3.30002,-3.24387e-06
29208,3.2999,1.81651e-05
29209,3.29994,2.53015e-05
29210,3.29987,1.28453e-05
29211,3.29996,7.78434e-07
29212,3.29996,2.54312e-05
29213,3.3001,1.51809e-05
29214,3.29993,1.27156e-05
29215,3.29994,1.72569e-05
29216,3.2999,2.68585e-05
29217,3.29995,2.8675e-05
29218,3.29998,2.16684e-05
29219,3.29989,3.63297e-06
29220,3.29991,1.99816e-05
29221,3.29991,3.89247e-06
29222,3.29989,3.06213e-05
29223,3.3,3.13998e-05
29224,3.29991,4.32072e-05
29225,3.29992,2.53014e-05
29226,3.30003,1.67379e-05
29227,3.29991,3.34758e-05
29228,3.29992,2.5561e-05
29229,3.29989,2.02411e-05
29230,3.29998,7.26599e-06
29231,3.30007,1.16775e-05
29232,3.29997,3.93146e-05
29233,3.29993,3.21783e-05
29234,3.29994,1.29751e-05
29235,3.29997,9.86103e-06
29236,3.29998,1.03793e-06
29237,3.29994,2.94535e-05
29238,3.29991,2.51717e-05
29239,3.29988,2.7637e-05
29240,3.29994,3.13998e-05
29241,3.30005,2.6599e-05
29242,3.29994,3.72386e-05
29243,3.29993,2.19279e-05
29244,3.30006,2.03709e-05
29245,3.29994,2.8156e-05
29246,3.29997,2.06304e-05
29247,3.29996,2.49122e-05
29248,3.30001,1.85544e-05
29249,3.29999,2.8675e-05
29250,3.29999,3.34758e-05
29251,3.30005,3.0232e-05
29252,3.29992,2.67287e-05
29253,3.29989,8.43376e-06
29254,3.29996,3.2827e-05
29255,3.29994,1.40131e-05
29256,3.29996,2.20569e-06
29257,3.29995,2.99725e-05
29258,3.29987,1.19371e-05
29259,3.30006,3.50328e-05
29260,3.30008,2.56907e-05
29261,3.29982,3.01023e-05
29262,3.29998,3.0232e-05
29263,3.30001,1.93329e-05
29264,3.29997,2.43932e-05
29265,3.29999,8.56351e-06
29266,3.29994,3.30865e-05
29267,3.29994,2.01114e-05
29268,3.29984,3.06213e-05
29269,3.29996,3.36056e-05
29270,3.29999,1.36238e-05
29271,3.29992,3.89165e-07
29272,3.29997,2.51717e-05
29273,3.29997,2.53015e-05
29274,3.29983,2.84155e-05
29275,3.29997,2.84155e-05
29276,3.30003,2.80262e-05
29277,3.29999,3.20485e-05
29278,3.29992,1.53106e-05
29279,3.29994,3.01023e-05
29280,3.29995,2.33545e-06
29281,3.29996,8.43376e-06
29282,3.29993,5.70897e-06
29283,3.29997,2.73775e-05
29284,3.29991,2.02411e-05
29285,3.29985,4.08716e-05
29286,3.30004,1.37536e-05
29287,3.29994,3.26973e-05
29288,3.30005,5.28088e-05
29289,3.3,2.30957e-05
29290,3.30008,3.51626e-05
29291,3.29992,9.86103e-06
29292,3.30003,3.71089e-05
29293,3.29995,3.01022e-05
29294,3.29998,2.69882e-05
29295,3.29999,1.77759e-05
29296,3.29993,2.37444e-05
29297,3.29991,2.20577e-05
29298,3.29995,2.89345e-05
29299,3.29996,2.68585e-05
29300,3.29991,1.76461e-05
29301,3.29991,2.38742e-05
29302,3.29997,2.27064e-05
29303,3.29992,1.45321e-05
29304,3.3,2.84155e-05
29305,3.30004,2.43932e-05
29306,3.30011,1.59594e-05
29307,3.30002,1.12883e-05
29308,3.29988,2.01114e-05
29309,3.29991,1.10288e-05
29310,3.29993,2.27064e-05
29311,3.29994,9.99079e-06
29312,3.30001,1.98519e-05
29313,3.29997,2.58205e-05
29314,3.29992,2.53015e-05
29315,3.3,1.29751e-05
29316,3.29999,2.23172e-05
29317,3.29995,4.02229e-05
29318,3.29989,8.43377e-06
29319,3.29996,9.73127e-06
29320,3.30001,9.99078e-06
29321,3.29991,2.75072e-05
29322,3.29992,2.21874e-05
29323,3.29985,3.24378e-05
29324,3.29987,2.58205e-05
29325,3.30001,2.46527e-05
29326,3.29994,2.15387e-05
29327,3.29994,2.36147e-05
29328,3.30008,1.63486e-05
29329,3.2999,2.7118e-05
29330,3.29997,5.83875e-06
29331,3.2999,1.73866e-05
29332,3.30001,-1.34943e-05
29333,3.29995,1.06395e-05
29334,3.30004,2.58205e-05
29335,3.29986,3.127e-05
29336,3.29997,2.02412e-05
29337,3.29994,9.60152e-06
29338,3.29999,5.44948e-06
29339,3.30005,1.90734e-05
29340,3.29988,3.72386e-05
29341,3.30001,2.42634e-05
29342,3.29994,1.86841e-05
29343,3.29997,1.94626e-05
29344,3.29997,3.78873e-05
29345,3.29993,2.58205e-05
29346,3.2999,3.04915e-05
29347,3.29996,2.80263e-05
29348,3.29999,1.50511e-05
29349,3.29993,5.70896e-06
29350,3.30005,2.72477e-05
29351,3.29993,1.50511e-05
29352,3.29988,1.93329e-05
29353,3.29986,6.61724e-06
29354,3.30004,7.26599e-06
29355,3.30002,2.4523e-05
29356,3.30001,3.10105e-05
29357,3.3,8.04451e-06
29358,3.29999,9.73127e-06
29359,3.29993,3.16593e-05
29360,3.29993,1.50511e-05
29361,3.29995,1.45321e-05
29362,3.29986,9.99079e-06
29363,3.29997,3.78874e-05
29364,3.29997,3.86659e-05
29365,3.29987,3.55518e-05
29366,3.29994,1.31048e-05
29367,3.30003,2.62097e-05
29368,3.29994,1.63486e-05
29369,3.29993,4.47642e-05
29370,3.30002,2.21874e-05
29371,3.29991,2.5042e-05
29372,3.30003,2.77667e-05
29373,3.29997,1.89436e-05
29374,3.30001,1.95924e-05
29375,3.29986,7.13624e-06
29376,3.29987,2.64692e-05
29377,3.29994,1.54403e-05
29378,3.3,6.61724e-06
29379,3.29999,2.64692e-05
29380,3.29996,3.3865e-05
29381,3.29997,2.95833e-05
29382,3.29989,3.25675e-05
29383,3.29993,4.65807e-05
29384,3.29996,1.37536e-05
29385,3.29996,3.62006e-05
29386,3.29991,5.83873e-06
29387,3.30001,2.58205e-05
29388,3.29997,2.62097e-05
29389,3.2999,2.63395e-05
29390,3.29994,4.56724e-05
29391,3.29993,2.34849e-05
29392,3.29993,1.10288e-05
29393,3.29987,1.51808e-05
29394,3.29991,1.90734e-05
29395,3.29984,2.14089e-05
29396,3.29992,3.26973e-05
29397,3.29998,1.67379e-05
29398,3.29988,2.08899e-05
29399,3.29995,2.58205e-05
29400,3.29991,4.11311e-05
29401,3.29999,-3.24388e-06
29402,3.29989,2.51717e-05
29403,3.29993,2.54312e-05
29404,3.29999,1.72569e-05
29405,3.29995,2.08899e-05
29406,3.29985,2.99725e-05
29407,3.29998,1.75164e-05
29408,3.29995,2.8675e-05
29409,3.30002,1.41428e-05
29410,3.29999,1.23263e-05
29411,3.29996,3.3346e-05
29412,3.30004,2.7637e-05
29413,3.29996,3.36055e-05
29414,3.30003,1.31048e-05
29415,3.30001,-9.99096e-06
29416,3.29998,1.36238e-05
29417,3.3,2.07602e-05
29418,3.29989,2.46527e-05
29419,3.29994,3.72386e-05
29420,3.29997,1.20668e-05
29421,3.29978,2.98428e-05
29422,3.30001,3.78873e-05
29423,3.30002,3.06213e-05
29424,3.30008,2.01114e-05
29425,3.29991,1.67379e-05
29426,3.29986,1.79056e-05
29427,3.29997,1.73866e-05
29428,3.29994,2.16684e-05
29429,3.29997,1.76461e-05
29430,3.29995,2.38742e-05
29431,3.29991,2.34849e-05
29432,3.29994,2.24469e-05
29433,3.30003,2.41337e-05
29434,3.29993,1.77759e-05
29435,3.3,2.33552e-05
29436,3.29993,2.82857e-05
29437,3.29989,2.3485e-05
29438,3.29994,1.31048e-05
29439,3.3,3.04915e-05
29440,3.29993,2.80262e-05
29441,3.29996,3.21783e-05
29442,3.29995,2.14089e-05
29443,3.30004,3.39948e-05
29444,3.29991,2.75072e-05
29445,3.29998,2.12792e-05
29446,3.29985,2.93238e-05
29447,3.29996,1.90734e-05
29448,3.2999,3.42543e-05
29449,3.29993,2.51717e-05
29450,3.3,1.89436e-05
29451,3.29998,3.06213e-05
29452,3.29993,3.08808e-05
29453,3.29983,2.01114e-05
29454,3.29999,2.12792e-05
29455,3.29999,2.20577e-05
29456,3.29996,1.75164e-05
29457,3.29997,4.33369e-05
29458,3.3,1.98519e-05
29459,3.29985,2.20577e-05
29460,3.29993,3.62006e-05
29461,3.30005,2.88047e-05
29462,3.29989,2.88048e-05
29463,3.29993,8.304e-06
29464,3.30001,3.15295e-05
29465,3.29987,1.92031e-05
29466,3.3,1.77759e-05
29467,3.29991,1.06395e-05
29468,3.3,3.15295e-05
29469,3.29994,2.88047e-05
29470,3.29996,1.37536e-05
29471,3.29983,3.97039e-05
29472,3.29994,9.21228e-06
29473,3.29987,2.12792e-05
29474,3.29997,2.95833e-05
29475,3.29991,1.88139e-05
29476,3.30007,2.63395e-05
29477,3.29996,1.42726e-05
29478,3.29994,3.98336e-05
29479,3.29997,7.78502e-06
29480,3.29996,2.41337e-05
29481,3.29995,2.34849e-05
29482,3.29998,4.56724e-05
29483,3.29991,2.21874e-05
29484,3.2999,1.2456e-05
29485,3.30009,2.67287e-05
29486,3.29997,2.38742e-05
29487,3.29997,2.8675e-05
29488,3.29987,2.21874e-05
29489,3.29993,2.62097e-05
29490,3.29995,1.60891e-05
29491,3.30002,3.11403e-05
29492,3.29991,2.7637e-05
29493,3.29999,3.74981e-05
29494,3.29998,2.08899e-05
29495,3.30002,1.59593e-05
29496,3.29996,3.59411e-05
29497,3.30001,3.06213e-05
29498,3.2999,9.08253e-06
29499,3.29997,2.71179e-05
29500,3.30002,7.5255e-06
29501,3.29993,1.76461e-05
29502,3.29997,4.10014e-05
29503,3.3,2.42635e-05
29504,3.29994,1.29649e-07
29505,3.29999,3.34758e-05
29506,3.29997,1.0899e-05
29507,3.29994,3.99634e-05
29508,3.29991,3.86659e-05
29509,3.30006,2.64692e-05
29510,3.30007,3.10105e-05
29511,3.3,3.04915e-05
29512,3.30001,2.51717e-05
29513,3.29999,3.47733e-05
29514,3.29995,3.59411e-05
29515,3.29998,2.51717e-05
29516,3.29993,3.62006e-05
29517,3.30002,3.62006e-05
29518,3.29997,2.4004e-05
29519,3.30002,1.62189e-05
29520,3.29994,-7.78595e-07
29521,3.30002,2.20577e-05
29522,3.29991,1.25858e-05
29523,3.29991,3.2308e-05
29524,3.29993,2.608e-05
29525,3.29999,2.54312e-05
29526,3.30004,2.59502e-05
29527,3.29995,2.14089e-05
29528,3.29997,1.79056e-05
29529,3.2999,1.98519e-05
29530,3.30004,3.42543e-05
29531,3.29992,2.4523e-05
29532,3.29991,1.53106e-05
29533,3.29994,1.33643e-05
29534,3.29997,1.89436e-05
29535,3.3,-5.19108e-07
29536,3.29993,1.84246e-05
29537,3.29991,2.90643e-05
29538,3.29994,2.01114e-05
29539,3.30005,1.54404e-05
29540,3.29997,1.49213e-05
29541,3.29997,-1.55711e-06
29542,3.30007,2.17982e-05
29543,3.29993,-3.24388e-06
29544,3.30004,2.34849e-05
29545,3.29989,2.98428e-05
29546,3.29991,1.77758e-05
29547,3.29994,2.12792e-05
29548,3.29995,9.21226e-06
29549,3.29998,2.7637e-05
29550,3.29998,2.12792e-05
29551,3.3,3.62006e-05
29552,3.30002,2.82857e-05
29553,3.29997,2.21874e-05
29554,3.29989,1.69974e-05
29555,3.30002,2.49122e-05
29556,3.29994,3.81469e-05
29557,3.29999,2.77668e-05
29558,3.29999,5.18996e-06
29559,3.29998,7.39574e-06
29560,3.30006,8.04453e-06
29561,3.29997,1.86841e-05
29562,3.3,1.72569e-05
29563,3.29998,1.0899e-05
29564,3.29989,2.56907e-05
29565,3.29996,1.1418e-05
29566,3.30004,2.94535e-05
29567,3.30003,2.15387e-05
29568,3.29995,1.55701e-05
29569,3.30009,2.19279e-05
29570,3.29995,1.42726e-05
29571,3.29997,-2.59582e-07
29572,3.29994,2.08899e-05
29573,3.30002,2.02412e-05
29574,3.29992,1.19371e-05
29575,3.29992,1.21966e-05
29576,3.29989,2.23172e-05
29577,3.30008,2.80262e-05
29578,3.30007,2.38742e-05
29579,3.29998,3.08808e-05
29580,3.29996,1.29751e-05
29581,3.29992,1.71271e-05
29582,3.29994,2.75072e-05
29583,3.29996,2.11494e-05
29584,3.29998,3.0232e-05
29585,3.29999,2.80262e-05
29586,3.29992,3.01022e-05
29587,3.29991,3.15295e-05
29588,3.2999,3.45138e-05
29589,3.29994,3.29568e-05
29590,3.29994,2.98428e-05
29591,3.29995,1.19371e-05
29592,3.2999,3.89254e-05
29593,3.29998,1.24561e-05
29594,3.2999,2.38742e-05
29595,3.30005,6.61724e-06
29596,3.3,2.67287e-05
29597,3.29991,2.59502e-05
29598,3.29991,8.43378e-06
29599,3.29995,1.82949e-05
29600,3.29993,2.64692e-05
29601,3.29994,2.8156e-05
29602,3.29999,2.62097e-05
29603,3.3,1.63486e-05
29604,3.29992,1.58296e-05
29605,3.29998,2.20577e-05
29606,3.29992,2.9713e-05
29607,3.30002,1.75164e-05
29608,3.29985,2.33552e-05
29609,3.29998,2.43932e-05
29610,3.29988,2.4004e-05
29611,3.29997,2.73775e-05
29612,3.29996,1.64784e-05
29613,3.29992,2.608e-05
29614,3.29994,3.0232e-05
29615,3.29985,3.49031e-05
29616,3.29995,2.95833e-05
29617,3.30001,2.07602e-05
29618,3.2999,1.69974e-05
29619,3.29977,-3.7629e-06
29620,3.30005,2.9194e-05
29621,3.30001,2.28362e-05
29622,3.29999,1.69974e-05
29623,3.29992,1.25858e-05
29624,3.29991,1.41428e-05
29625,3.29992,8.95277e-06
29626,3.30006,2.16684e-05
29627,3.29993,8.95277e-06
29628,3.30006,2.58205e-05
29629,3.29999,2.02411e-05
29630,3.29992,2.02411e-05
29631,3.29996,3.11403e-05
29632,3.29979,2.95833e-05
29633,3.29997,1.86841e-05
29634,3.29985,1.20668e-05
29635,3.29998,1.53106e-05
29636,3.29999,3.29568e-05
29637,3.29992,1.67379e-05
29638,3.3,1.44023e-05
29639,3.30004,2.08899e-05
29640,3.29996,1.62188e-05
29641,3.3,3.01023e-05
29642,3.29996,1.95924e-05
29643,3.29993,2.16684e-05
29644,3.29991,2.24469e-05
29645,3.29996,3.46436e-05
29646,3.29998,2.28362e-05
29647,3.3,3.19188e-05
29648,3.29992,2.15387e-05
29649,3.29997,2.36147e-05
29650,3.29991,4.02221e-06
29651,3.29989,1.81651e-05
29652,3.29986,2.45229e-05
29653,3.30005,2.69882e-05
29654,3.30001,1.38833e-05
29655,3.29992,2.06304e-05
29656,3.3,2.46527e-05
29657,3.29989,2.7637e-05
29658,3.3,1.59594e-05
29659,3.29995,1.99817e-05
29660,3.29983,2.43932e-05
29661,3.30005,2.19279e-05
29662,3.29996,1.45321e-05
29663,3.29992,2.42634e-05
29664,3.29991,2.19279e-05
29665,3.29998,3.30865e-05
29666,3.29991,6.35773e-06
29667,3.30003,3.1789e-05
29668,3.29992,2.30957e-05
29669,3.29986,5.18997e-06
29670,3.29991,2.02411e-05
29671,3.30003,2.30957e-05
29672,3.3,1.89436e-05
29673,3.2999,2.64692e-05
29674,3.29983,1.44023e-05
29675,3.3,2.9194e-05
29676,3.29996,3.55518e-05
29677,3.29989,1.50511e-05
29678,3.3,2.82858e-05
29679,3.29995,2.42635e-05
29680,3.3,3.08808e-05
29681,3.29995,9.99076e-06
29682,3.29989,1.77759e-05
29683,3.29989,3.26973e-05
29684,3.29994,1.76461e-05
29685,3.3,4.43749e-05
29686,3.29987,4.59319e-05
29687,3.29994,1.66081e-05
29688,3.29991,2.47825e-05
29689,3.29994,2.72477e-05
29690,3.29994,3.01023e-05
29691,3.29989,3.37353e-05
29692,3.29999,2.99725e-05
29693,3.30003,9.21226e-06
29694,3.29998,2.02412e-05
29695,3.29992,2.37444e-05
29696,3.30003,2.84155e-05
29697,3.29991,1.73866e-05
29698,3.29999,3.0751e-05
29699,3.29995,2.8675e-05
29700,3.29992,1.44023e-05
29701,3.29994,3.72386e-05
29702,3.30004,8.95277e-06
29703,3.29991,2.10197e-05
29704,3.29993,3.15295e-05
29705,3.29997,2.12792e-05
29706,3.29998,2.36147e-05
29707,3.29998,2.7637e-05
29708,3.29993,3.94444e-05
29709,3.29999,3.81469e-05
29710,3.29993,2.19279e-05
29711,3.29994,3.36055e-05
29712,3.2999,2.88047e-05
29713,3.29999,1.07693e-05
29714,3.29995,5.3198e-05
29715,3.29993,4.42452e-05
29716,3.30002,3.1789e-05
29717,3.29996,3.2827e-05
29718,3.29992,2.5561e-05
29719,3.29995,2.99725e-05
29720,3.2999,1.75164e-05
29721,3.30003,3.36056e-05
29722,3.29996,3.08808e-05
29723,3.29987,2.02412e-05
29724,3.29998,1.40131e-05
29725,3.29997,2.16684e-05
29726,3.30002,1.51808e-05
29727,3.29987,3.3346e-05
29728,3.29992,2.90643e-05
29729,3.29987,3.98336e-05
29730,3.30009,1.59593e-05
29731,3.30005,3.0232e-05
29732,3.30007,2.12792e-05
29733,3.29997,5.08625e-05
29734,3.29995,1.54403e-05
29735,3.29993,3.99634e-05
29736,3.29999,3.81469e-05
29737,3.29989,6.35772e-06
29738,3.29995,3.01023e-05
29739,3.2999,2.34849e-05
29740,3.29998,1.20668e-05
29741,3.29999,3.63303e-05
29742,3.3,8.43376e-06
29743,3.30004,1.10288e-05
29744,3.29997,2.62097e-05
29745,3.2999,2.98428e-05
29746,3.30001,1.51808e-05
29747,3.30001,7.91475e-06
29748,3.29999,1.37536e-05
29749,3.29996,1.44023e-05
29750,3.29995,1.81644e-06
29751,3.29996,3.10105e-05
29752,3.29997,2.7118e-05
29753,3.29992,2.33552e-05
29754,3.29985,3.43841e-05
29755,3.29988,4.21691e-05
29756,3.29993,1.99816e-05
29757,3.30005,2.9194e-05
29758,3.29991,1.73866e-05
29759,3.29998,2.25767e-05
29760,3.29999,3.89246e-06
29761,3.29999,2.7637e-05
29762,3.29994,3.20485e-05
29763,3.29998,1.63486e-05
29764,3.29992,4.35964e-05
29765,3.30005,3.30865e-05
29766,3.3,1.80354e-05
29767,3.29996,4.50237e-05
29768,3.29992,1.47916e-05
29769,3.29999,2.73775e-05
29770,3.30004,2.19279e-05
29771,3.29985,-1.42735e-06
29772,3.29994,3.16593e-05
29773,3.29998,1.34941e-05
29774,3.30001,2.63395e-05
29775,3.30003,1.02503e-05
29776,3.29999,4.0222e-06
29777,3.29995,4.8008e-05
29778,3.29998,3.54221e-05
29779,3.29999,1.41428e-05
29780,3.29993,2.11494e-05
29781,3.30004,3.60708e-05
29782,3.30014,3.20485e-05
29783,3.29987,3.20485e-05
29784,3.30002,1.82949e-05
29785,3.29996,2.75072e-05
29786,3.29992,4.80074e-06
29787,3.29988,1.85544e-05
29788,3.29988,1.28453e-05
29789,3.30001,3.56816e-05
29790,3.30003,2.8156e-05
29791,3.29982,1.66081e-05
29792,3.29996,2.30957e-05
29793,3.29998,2.27064e-05
29794,3.29995,2.33552e-05
29795,3.29986,3.39948e-05
29796,3.29998,2.27064e-05
29797,3.29995,2.62097e-05
29798,3.29994,1.49213e-05
29799,3.29998,2.43932e-05
29800,3.29983,2.49122e-05
29801,3.29993,2.89345e-05
29802,3.29994,1.79056e-05
29803,3.30001,2.72477e-05
29804,3.29997,1.60891e-05
29805,3.29984,3.41246e-05
29806,3.29991,8.56353e-06
29807,3.29995,9.34202e-06
29808,3.30004,2.69882e-05
29809,3.29991,2.84155e-05
29810,3.29989,2.6599e-05
29811,3.29984,4.30774e-05
29812,3.29991,3.06213e-05
29813,3.29993,2.30957e-05
29814,3.30001,2.89345e-05
29815,3.30005,1.45321e-05
29816,3.29991,2.20577e-05
29817,3.29999,1.80354e-05
29818,3.29983,1.1418e-05
29819,3.29988,2.27064e-05
29820,3.29998,3.93146e-05
29821,3.30001,2.53015e-05
29822,3.29996,3.50328e-05
29823,3.2999,3.78874e-05
29824,3.29991,2.85452e-05
29825,3.29995,4.33369e-05
29826,3.29992,2.28362e-05
29827,3.29995,3.51626e-05
29828,3.29996,2.50419e-05
29829,3.30005,1.12883e-05
29830,3.3,2.77667e-05
29831,3.30013,3.65898e-05
29832,3.3,1.99817e-05
29833,3.30007,4.30774e-05
29834,3.29992,1.58296e-05
29835,3.2999,3.42543e-05
29836,3.29997,2.98428e-05
29837,3.29996,3.67196e-05
29838,3.29998,2.62097e-05
