s,v,i
27953,3.29997,3.55518e-05
27954,3.29993,2.47825e-05
27955,3.30004,4.22989e-05
27956,3.30005,3.127e-05
27957,3.29994,3.86659e-05
27958,3.29985,3.59411e-05
27959,3.29992,1.49213e-05
27960,3.2999,1.88139e-05
27961,3.3,2.30957e-05
27962,3.29981,3.04915e-05
27963,3.29997,2.38742e-05
27964,3.30003,3.90551e-05
27965,3.29992,1.95924e-05
27966,3.29998,2.73775e-05
27967,3.30001,2.27064e-05
27968,3.29992,2.68585e-05
27969,3.29989,3.59411e-05
27970,3.29991,2.608e-05
27971,3.29987,1.93329e-05
27972,3.30008,2.73775e-05
27973,3.29994,2.5561e-05
27974,3.30003,2.69882e-05
27975,3.29983,1.29751e-05
27976,3.29994,4.24287e-05
27977,3.30004,2.9194e-05
27978,3.29991,3.37353e-05
27979,3.29994,2.59494e-06
27980,3.29989,1.05098e-05
27981,3.29986,3.21783e-05
27982,3.29998,9.08252e-06
27983,3.29994,2.23172e-05
27984,3.29999,1.79056e-05
27985,3.3,2.7118e-05
27986,3.29996,2.17982e-05
27987,3.3001,1.41429e-05
27988,3.29981,8.82302e-06
27989,3.30002,2.40039e-05
27990,3.29994,2.9713e-05
27991,3.29995,2.11494e-05
27992,3.30001,5.98154e-05
27993,3.29989,2.37444e-05
27994,3.29984,2.27064e-05
27995,3.29992,2.50419e-05
27996,3.2999,2.80262e-05
27997,3.29998,2.46527e-05
27998,3.29989,3.11403e-05
27999,3.29991,1.20668e-05
28000,3.29994,2.40039e-05
28001,3.29988,3.52923e-05
28002,3.29996,3.37353e-05
28003,3.29976,2.8156e-05
28004,3.30003,2.8156e-05
28005,3.29992,4.30774e-05
28006,3.29982,2.12792e-05
28007,3.29995,2.69882e-05
28008,3.29993,1.51809e-05
28009,3.29991,2.95833e-05
28010,3.30008,2.29659e-05
28011,3.29989,4.32072e-05
28012,3.29985,2.43932e-05
28013,3.29995,4.25584e-05
28014,3.29995,3.91849e-05
28015,3.29986,3.19188e-05
28016,3.29999,3.0232e-05
28017,3.30001,2.40039e-05
28018,3.30002,2.89345e-05
28019,3.29995,1.29696e-07
28020,3.29999,1.38833e-05
28021,3.29999,2.19279e-05
28022,3.29981,1.11586e-05
28023,3.29987,1.19371e-05
28024,3.2999,3.52923e-05
28025,3.29993,3.81468e-05
28026,3.29986,1.29751e-05
28027,3.30002,5.0084e-05
28028,3.29988,3.73684e-05
28029,3.29985,2.34849e-05
28030,3.29987,1.02503e-05
28031,3.29998,2.68585e-05
28032,3.29989,5.15113e-05
28033,3.29991,2.25767e-05
28034,3.29997,1.68676e-05
28035,3.29986,1.49214e-05
28036,3.29987,1.90734e-05
28037,3.29992,4.33369e-05
28038,3.29996,2.84155e-05
28039,3.29991,2.46527e-05
28040,3.29987,2.07601e-05
28041,3.30002,2.93237e-05
28042,3.2998,2.75072e-05
28043,3.29992,2.33552e-05
28044,3.29992,1.82949e-05
28045,3.29987,3.13998e-05
28046,3.29988,2.78965e-05
28047,3.29988,3.2827e-05
28048,3.29998,4.51534e-05
28049,3.29992,3.77576e-05
28050,3.29994,2.49122e-05
28051,3.30009,3.55518e-05
28052,3.30005,1.73866e-05
28053,3.29992,3.78874e-05
28054,3.29991,2.5042e-05
28055,3.30003,1.76461e-05
28056,3.29993,4.21692e-05
28057,3.2999,2.30957e-05
28058,3.29997,3.21783e-05
28059,3.30003,2.38742e-05
28060,3.29994,2.608e-05
28061,3.29994,2.94535e-05
28062,3.29977,2.20577e-05
28063,3.30006,2.7118e-05
28064,3.30004,3.71088e-05
28065,3.29989,2.9194e-05
28066,3.29991,1.31048e-05
28067,3.29987,2.7637e-05
28068,3.29987,1.72569e-05
28069,3.2999,4.55427e-05
28070,3.30005,4.47642e-05
28071,3.29988,6.87675e-06
28072,3.29988,2.08899e-05
28073,3.30003,2.58205e-05
28074,3.30001,1.80354e-05
28075,3.29997,2.90642e-05
28076,3.29979,2.67287e-05
28077,3.29989,3.58113e-05
28078,3.29998,2.16684e-05
28079,3.29985,2.7247e-06
28080,3.29996,3.51626e-05
28081,3.3,2.41337e-05
28082,3.30001,3.15295e-05
28083,3.30007,3.08808e-05
28084,3.29996,1.67379e-05
28085,3.29989,1.29751e-05
28086,3.2999,2.11494e-05
28087,3.29992,4.45047e-05
28088,3.29995,3.30866e-05
28089,3.30002,3.19188e-05
28090,3.29993,3.36056e-05
28091,3.29992,1.85544e-05
28092,3.29989,1.93329e-05
28093,3.29994,1.62188e-05
28094,3.30001,2.33552e-05
28095,3.30001,2.93237e-05
28096,3.29991,1.90734e-05
28097,3.30003,3.29568e-05
28098,3.29996,2.84155e-05
28099,3.29995,3.34758e-05
28100,3.29996,3.49031e-05
28101,3.29988,2.90642e-05
28102,3.29997,3.04915e-05
28103,3.29993,5.61823e-05
28104,3.29994,2.63395e-05
28105,3.29992,3.04915e-05
28106,3.29986,2.80262e-05
28107,3.30003,4.15204e-05
28108,3.29996,1.45321e-05
28109,3.29991,4.38559e-05
28110,3.29995,3.0751e-05
28111,3.30001,2.88048e-05
28112,3.29991,2.6599e-05
28113,3.29986,2.06304e-05
28114,3.2999,2.9194e-05
28115,3.30006,2.88047e-05
28116,3.2999,4.52832e-05
28117,3.30004,2.47825e-05
28118,3.29992,1.62188e-05
28119,3.29997,4.47642e-05
28120,3.29998,1.67379e-05
28121,3.29987,2.15387e-05
28122,3.29992,3.59411e-05
28123,3.29996,4.00931e-05
28124,3.29987,3.52923e-05
28125,3.30006,3.3865e-05
28126,3.30003,2.64692e-05
28127,3.30008,5.1122e-05
28128,3.29984,1.11585e-05
28129,3.29988,1.68676e-05
28130,3.3,2.19279e-05
28131,3.29989,3.74981e-05
28132,3.29992,2.51717e-05
28133,3.29995,1.54403e-05
28134,3.29991,2.85453e-05
28135,3.29995,2.23172e-05
28136,3.29997,3.64601e-05
28137,3.2999,2.25767e-05
28138,3.3,1.81651e-05
28139,3.3,2.45229e-05
28140,3.29984,2.56907e-05
28141,3.29975,1.50511e-05
28142,3.29994,2.64692e-05
28143,3.30016,2.64692e-05
28144,3.29997,2.38742e-05
28145,3.29995,5.28088e-05
28146,3.29993,1.84246e-05
28147,3.29989,2.51717e-05
28148,3.29984,1.28453e-05
28149,3.29992,2.5042e-05
28150,3.30001,3.127e-05
28151,3.29994,2.30957e-05
28152,3.29993,3.82766e-05
28153,3.29988,2.24469e-05
28154,3.30002,4.42452e-05
28155,3.29995,3.37353e-05
28156,3.3,2.24469e-05
28157,3.29989,3.65898e-05
28158,3.29987,3.20485e-05
28159,3.29993,4.99543e-05
28160,3.29997,4.02229e-05
28161,3.3,3.29568e-05
28162,3.29982,2.63395e-05
28163,3.29991,3.41245e-05
28164,3.29983,8.43377e-06
28165,3.29994,1.97221e-05
28166,3.29999,4.73592e-05
28167,3.29999,2.72477e-05
28168,3.29987,2.93238e-05
28169,3.30007,5.07328e-05
28170,3.29993,1.62189e-05
28171,3.29991,3.63303e-05
28172,3.29984,3.93146e-05
28173,3.29991,3.71088e-05
28174,3.30002,2.77667e-05
28175,3.29991,3.84063e-05
28176,3.29991,1.49213e-05
28177,3.29982,1.72569e-05
28178,3.29993,3.41246e-05
28179,3.29998,3.65898e-05
28180,3.29998,3.58114e-05
28181,3.29995,3.64601e-05
28182,3.29981,-1.2982e-07
28183,3.29996,2.89345e-05
28184,3.29993,3.47733e-05
28185,3.29991,4.96947e-05
28186,3.29988,4.45047e-05
28187,3.29994,3.11403e-05
28188,3.29986,1.58296e-05
28189,3.29995,2.21874e-05
28190,3.29995,3.56816e-05
28191,3.29993,1.27156e-05
28192,3.29993,3.42543e-05
28193,3.29995,3.38651e-05
28194,3.29991,3.03618e-05
28195,3.3,2.34849e-05
28196,3.2999,4.15195e-06
28197,3.29998,1.01205e-05
28198,3.29991,2.80262e-05
28199,3.29998,3.2308e-05
28200,3.2999,3.62006e-05
28201,3.29998,3.20485e-05
28202,3.29976,3.54221e-05
28203,3.29994,2.40039e-05
28204,3.29994,4.60617e-05
28205,3.29989,1.97221e-05
28206,3.2999,3.51626e-05
28207,3.29989,3.51626e-05
28208,3.29994,2.89345e-05
28209,3.29993,2.78965e-05
28210,3.29991,1.07693e-05
28211,3.29998,2.9713e-05
28212,3.29998,3.69791e-05
28213,3.30001,2.7637e-05
28214,3.29996,2.28362e-05
28215,3.29997,3.77576e-05
28216,3.29996,3.56816e-05
28217,3.29999,2.28362e-05
28218,3.29993,3.69791e-05
28219,3.29991,4.02229e-05
28220,3.29994,2.33552e-05
28221,3.29993,2.9713e-05
28222,3.29995,2.36147e-05
28223,3.29989,4.21692e-05
28224,3.29991,3.38651e-05
28225,3.29992,2.6599e-05
28226,3.29995,3.03618e-05
28227,3.2999,2.7118e-05
28228,3.30014,3.94444e-05
28229,3.29992,4.19097e-05
28230,3.2998,6.48747e-06
28231,3.29991,2.608e-05
28232,3.29998,4.83972e-05
28233,3.2999,2.54312e-05
28234,3.29983,1.77759e-05
28235,3.30005,3.38651e-05
28236,3.29993,2.27064e-05
28237,3.29991,1.88139e-05
28238,3.29988,3.37346e-06
28239,3.29994,1.36238e-05
28240,3.2999,1.51808e-05
28241,3.29993,4.00931e-05
28242,3.29986,4.42452e-05
28243,3.30003,1.58296e-05
28244,3.29987,4.93045e-06
28245,3.29994,2.51717e-05
28246,3.30006,2.40039e-05
28247,3.29995,2.16684e-05
28248,3.29984,4.20394e-05
28249,3.30001,3.2827e-05
28250,3.29989,3.30866e-05
28251,3.29987,2.32254e-05
28252,3.29989,1.69974e-05
28253,3.29998,6.22799e-06
28254,3.30003,2.16684e-05
28255,3.30001,2.58205e-05
28256,3.2999,1.25858e-05
28257,3.29997,2.84155e-05
28258,3.29996,2.68585e-05
28259,3.29996,3.58113e-05
28260,3.29987,3.16593e-05
28261,3.29999,2.9713e-05
28262,3.29987,4.04824e-05
28263,3.29999,2.73775e-05
28264,3.29992,3.74981e-05
28265,3.29989,2.36147e-05
28266,3.3,2.99725e-05
28267,3.29993,4.99543e-05
28268,3.30006,2.45229e-05
28269,3.30004,2.46527e-05
28270,3.29982,1.66081e-05
28271,3.29995,3.50328e-05
28272,3.30001,3.82766e-05
28273,3.29989,2.53015e-05
28274,3.3,2.63395e-05
28275,3.30002,3.34758e-05
28276,3.29998,3.85361e-05
28277,3.29997,3.11403e-05
28278,3.29975,2.29659e-05
28279,3.29994,2.50419e-05
28280,3.29989,1.95924e-05
28281,3.30002,2.11494e-05
28282,3.2999,3.39948e-05
28283,3.30002,3.63304e-05
28284,3.29989,3.72386e-05
28285,3.29993,3.26973e-05
28286,3.29993,3.04915e-05
28287,3.3,2.23172e-05
28288,3.29995,2.51717e-05
28289,3.2999,1.77759e-05
28290,3.29995,2.23172e-05
28291,3.29979,1.60891e-05
28292,3.29995,2.10197e-05
28293,3.29987,2.07602e-05
28294,3.30002,3.41246e-05
28295,3.30005,4.21692e-05
28296,3.29984,3.2827e-05
28297,3.29996,2.25767e-05
28298,3.29997,2.27064e-05
28299,3.29996,2.88048e-05
28300,3.29996,2.14089e-05
28301,3.30006,2.9713e-05
28302,3.29994,1.73866e-05
28303,3.29985,1.77759e-05
28304,3.30005,2.43932e-05
28305,3.29994,1.98519e-05
28306,3.29991,4.16501e-05
28307,3.3,3.2308e-05
28308,3.29991,1.73866e-05
28309,3.29991,3.64601e-05
28310,3.29991,4.52832e-05
28311,3.29989,3.13998e-05
28312,3.29994,2.36147e-05
28313,3.29992,1.63486e-05
28314,3.30008,1.31048e-05
28315,3.30002,2.30957e-05
28316,3.29998,4.32072e-05
28317,3.29998,1.21966e-05
28318,3.29991,2.06304e-05
28319,3.29992,3.01023e-05
28320,3.30005,1.90734e-05
28321,3.29985,2.47825e-05
28322,3.2999,1.10288e-05
28323,3.29993,2.54312e-05
28324,3.29998,1.07693e-05
28325,3.29998,2.69882e-05
28326,3.29995,2.8156e-05
28327,3.29998,2.80262e-05
28328,3.30002,4.26882e-05
28329,3.29983,2.90643e-05
28330,3.29993,3.45138e-05
28331,3.29983,2.11494e-05
28332,3.29995,3.2308e-05
28333,3.29985,2.30957e-05
28334,3.29995,3.01022e-05
28335,3.29988,2.75073e-05
28336,3.30004,1.79056e-05
28337,3.29999,1.33643e-05
28338,3.30002,2.90643e-05
28339,3.29982,1.38833e-05
28340,3.29994,4.64509e-05
28341,3.29993,2.73775e-05
28342,3.30007,2.90642e-05
28343,3.29999,2.8675e-05
28344,3.29995,9.86103e-06
28345,3.29989,1.79056e-05
28346,3.3,2.89345e-05
28347,3.29993,3.29568e-05
28348,3.29989,2.90642e-05
28349,3.29997,3.03618e-05
28350,3.30001,1.85544e-05
28351,3.29994,2.33545e-06
28352,3.30005,1.64783e-05
28353,3.29994,4.60617e-05
28354,3.29973,2.33552e-05
28355,3.29988,3.95741e-05
28356,3.3,2.46527e-05
28357,3.29997,2.89345e-05
28358,3.29993,2.32254e-05
28359,3.29987,2.30957e-05
28360,3.29987,1.40131e-05
28361,3.29992,2.19279e-05
28362,3.29984,3.86659e-05
28363,3.29992,3.33461e-05
28364,3.29993,1.98519e-05
28365,3.3,3.15295e-05
28366,3.3,4.02229e-05
28367,3.30002,2.77667e-05
28368,3.29995,3.0751e-05
28369,3.29978,2.80263e-05
28370,3.29987,2.88047e-05
28371,3.3001,2.34849e-05
28372,3.30001,3.2827e-05
28373,3.29994,1.99817e-05
28374,3.29995,5.07328e-05
28375,3.30001,1.33643e-05
28376,3.29993,2.59494e-06
28377,3.29985,2.64692e-05
28378,3.30001,2.53015e-05
28379,3.29994,9.34202e-06
28380,3.29986,1.34941e-05
28381,3.29988,1.92031e-05
28382,3.29994,1.89436e-05
28383,3.29991,4.29477e-05
28384,3.29983,1.71271e-05
28385,3.29989,2.14089e-05
28386,3.2999,4.08716e-05
28387,3.2999,3.80171e-05
28388,3.30001,3.50328e-05
28389,3.29989,2.80262e-05
28390,3.29992,1.86841e-05
28391,3.29987,1.90734e-05
28392,3.29982,3.39948e-05
28393,3.29998,3.30865e-05
28394,3.29997,1.73866e-05
28395,3.30006,2.69882e-05
28396,3.29996,1.32346e-05
28397,3.29996,3.30865e-05
28398,3.30001,3.29568e-05
28399,3.2999,1.21965e-05
28400,3.29978,2.37445e-05
28401,3.30001,1.92031e-05
28402,3.29996,4.32072e-05
28403,3.29998,2.19279e-05
28404,3.29987,6.22799e-06
28405,3.29991,2.16684e-05
28406,3.29998,2.8675e-05
28407,3.30005,1.25858e-05
28408,3.29997,2.58205e-05
28409,3.29999,5.38468e-05
28410,3.29998,2.12792e-05
28411,3.29996,2.73775e-05
28412,3.30005,3.69791e-05
28413,3.29993,3.11403e-05
28414,3.29992,2.10197e-05
28415,3.29987,1.80354e-05
28416,3.29969,1.66081e-05
28417,3.30006,2.5042e-05
28418,3.30008,3.69791e-05
28419,3.29991,2.84155e-05
28420,3.30006,3.81469e-05
28421,3.3,2.73775e-05
28422,3.29991,3.89246e-06
28423,3.30001,3.62006e-05
28424,3.29987,1.71271e-05
28425,3.3,1.89436e-05
28426,3.30002,3.16593e-05
28427,3.29982,2.47825e-05
28428,3.29989,2.54312e-05
28429,3.29996,3.67196e-05
28430,3.29997,1.90734e-05
28431,3.29982,1.38833e-05
28432,3.29999,1.62188e-05
28433,3.3,1.64784e-05
28434,3.29994,9.08251e-06
28435,3.29991,2.51717e-05
28436,3.29993,2.03709e-05
28437,3.29987,1.72569e-05
28438,3.30002,2.67287e-05
28439,3.29991,1.63486e-05
28440,3.30004,2.63395e-05
28441,3.29997,2.45229e-05
28442,3.30007,1.53106e-05
28443,3.29991,3.91849e-05
28444,3.29992,1.49214e-05
28445,3.30006,2.03709e-05
28446,3.29991,2.23172e-05
28447,3.29996,1.56998e-05
28448,3.30002,2.08899e-05
28449,3.2999,3.25675e-05
28450,3.29995,4.41154e-05
28451,3.29992,1.60891e-05
28452,3.29992,2.98428e-05
28453,3.29995,3.11403e-05
28454,3.30012,4.06121e-05
28455,3.29993,2.03709e-05
28456,3.29993,8.95278e-06
28457,3.29988,2.36147e-05
28458,3.30003,3.01023e-05
28459,3.30002,3.81469e-05
28460,3.29995,1.38833e-05
28461,3.29992,1.67379e-05
28462,3.30009,2.77667e-05
28463,3.29989,2.88048e-05
28464,3.2999,-5.96866e-06
28465,3.29991,2.37444e-05
28466,3.3,-1.42736e-06
28467,3.2999,2.78965e-05
28468,3.30003,2.42634e-05
28469,3.29996,1.98519e-05
28470,3.29992,2.15387e-05
28471,3.29998,2.47824e-05
28472,3.29992,2.6599e-05
28473,3.29992,3.1789e-05
28474,3.2999,9.34202e-06
28475,3.30008,2.68585e-05
28476,3.29997,1.02503e-05
28477,3.29993,7.785e-06
28478,3.29987,2.10197e-05
28479,3.30012,2.72477e-05
28480,3.30001,4.29477e-05
28481,3.29995,2.08899e-05
28482,3.30002,4.06122e-05
28483,3.29996,3.19188e-05
28484,3.29995,2.38742e-05
28485,3.29991,3.45138e-05
28486,3.30001,3.39948e-05
28487,3.29994,1.24561e-05
28488,3.29996,2.58205e-05
28489,3.29987,1.12883e-05
28490,3.29998,1.86841e-05
28491,3.29986,3.10105e-05
28492,3.29987,3.20485e-05
28493,3.29999,2.59502e-05
28494,3.29994,3.37353e-05
28495,3.30003,3.01023e-05
28496,3.3,2.01114e-05
28497,3.29991,4.37262e-05
28498,3.29988,5.81286e-05
28499,3.29998,1.95924e-05
28500,3.29991,2.34849e-05
28501,3.3,3.82766e-05
28502,3.29994,3.25675e-05
28503,3.29987,2.99725e-05
28504,3.2999,1.51808e-05
28505,3.29995,2.37444e-05
28506,3.29991,2.33552e-05
28507,3.29992,7.266e-06
28508,3.30011,1.88139e-05
28509,3.29994,2.43932e-05
28510,3.30001,3.98336e-05
28511,3.29995,2.78965e-05
28512,3.29989,2.46527e-05
28513,3.2999,3.71089e-05
28514,3.29999,4.48939e-05
28515,3.30007,5.18996e-06
28516,3.29996,2.05007e-05
28517,3.29993,1.81651e-05
28518,3.3,3.10105e-05
28519,3.29991,3.19188e-05
28520,3.29998,3.87956e-05
28521,3.29981,1.89436e-05
28522,3.3,2.10197e-05
28523,3.29995,3.26973e-05
28524,3.29999,4.9046e-05
28525,3.29999,3.24378e-05
28526,3.29975,1.90734e-05
28527,3.3,1.23263e-05
28528,3.29985,4.93055e-05
28529,3.29982,1.73866e-05
28530,3.29986,2.06304e-05
28531,3.30011,2.78965e-05
28532,3.29996,2.07601e-05
28533,3.29981,2.36147e-05
28534,3.29992,1.58296e-05
28535,3.29999,2.82857e-05
28536,3.29987,1.88139e-05
28537,3.29989,3.84064e-05
28538,3.30003,4.13906e-05
28539,3.29985,3.24378e-05
28540,3.29998,3.21783e-05
28541,3.29978,2.58205e-05
28542,3.30001,3.08808e-05
28543,3.29993,3.39948e-05
28544,3.29987,2.77667e-05
28545,3.29992,3.0232e-05
28546,3.2999,4.58022e-05
28547,3.2999,3.23081e-05
28548,3.2999,9.99078e-06
28549,3.29987,1.73866e-05
28550,3.29988,3.41246e-05
28551,3.29985,2.51717e-05
28552,3.29998,3.30866e-05
28553,3.2999,3.0751e-05
28554,3.29996,3.01023e-05
28555,3.29996,3.01023e-05
28556,3.29992,2.14089e-05
28557,3.29988,2.29659e-05
28558,3.29999,3.03618e-05
28559,3.29991,2.88047e-05
28560,3.29988,1.92031e-05
28561,3.29992,3.55518e-05
28562,3.29983,6.48747e-06
28563,3.29997,4.52832e-05
28564,3.30005,3.85361e-05
28565,3.29987,3.38651e-05
28566,3.29994,3.15295e-05
28567,3.29982,1.92031e-05
28568,3.29992,3.32163e-05
28569,3.3001,4.07419e-05
28570,3.29993,3.20485e-05
28571,3.29998,1.47916e-05
28572,3.2999,1.41428e-05
28573,3.29994,3.74981e-05
28574,3.29979,1.49213e-05
28575,3.29998,2.99725e-05
28576,3.30003,3.20485e-05
28577,3.29978,2.30957e-05
28578,3.29989,2.06304e-05
28579,3.2999,2.40039e-05
28580,3.2999,9.47179e-06
28581,3.29995,2.33552e-05
28582,3.29983,1.50511e-05
28583,3.29988,4.8008e-05
28584,3.29991,1.50511e-05
28585,3.29987,2.608e-05
28586,3.29985,2.85453e-05
28587,3.29991,2.27064e-05
28588,3.29991,4.76187e-05
28589,3.30001,1.85544e-05
28590,3.30001,6.35774e-06
28591,3.29995,3.03618e-05
28592,3.30007,3.36056e-05
28593,3.29996,2.01114e-05
28594,3.29997,2.01114e-05
28595,3.29995,1.93329e-05
28596,3.29985,2.42634e-05
28597,3.30003,4.26882e-05
28598,3.29984,2.47825e-05
28599,3.30001,4.33369e-05
28600,3.2999,2.45229e-05
28601,3.30006,6.05939e-05
28602,3.29998,4.58022e-05
28603,3.29989,3.13998e-05
28604,3.29993,9.21228e-06
28605,3.30001,1.99816e-05
28606,3.29984,2.11494e-05
28607,3.29998,2.77667e-05
28608,3.29994,3.49031e-05
28609,3.29988,2.51717e-05
28610,3.29986,2.9713e-05
28611,3.3,4.48939e-05
28612,3.30008,2.05007e-05
28613,3.29994,2.68585e-05
28614,3.30003,4.54129e-05
28615,3.2999,3.64601e-05
28616,3.29993,4.25584e-05
28617,3.29988,1.20668e-05
28618,3.3,2.34849e-05
28619,3.29991,3.0232e-05
28620,3.3,5.44946e-06
28621,3.30001,1.49213e-05
28622,3.29989,2.4523e-05
28623,3.30002,4.11311e-05
28624,3.29993,3.52923e-05
28625,3.29992,7.5255e-06
28626,3.3,3.10105e-05
28627,3.29994,2.28362e-05
28628,3.29977,2.46527e-05
28629,3.3,3.2827e-05
28630,3.30006,3.2308e-05
28631,3.3,3.63303e-05
28632,3.29991,2.8156e-05
28633,3.29987,2.9713e-05
28634,3.29992,2.80262e-05
28635,3.29983,3.04915e-05
28636,3.29987,4.70997e-05
28637,3.30001,3.42543e-05
28638,3.29991,1.55701e-05
28639,3.29995,3.34758e-05
28640,3.29995,3.26973e-05
28641,3.29997,2.28362e-05
28642,3.29981,1.55701e-05
28643,3.29998,1.038e-05
28644,3.29992,3.76279e-05
28645,3.3,2.84155e-05
28646,3.29992,3.127e-05
28647,3.29991,3.24378e-05
28648,3.29989,3.51626e-05
28649,3.29999,2.80263e-05
28650,3.29997,3.41245e-05
28651,3.29983,4.5932e-05
28652,3.29993,1.51808e-05
28653,3.29998,1.81651e-05
28654,3.29985,3.04915e-05
28655,3.29998,3.10105e-05
28656,3.29995,4.63212e-05
28657,3.29985,5.96849e-06
28658,3.29993,9.86104e-06
28659,3.29989,2.43932e-05
28660,3.29989,3.34758e-05
28661,3.29997,1.92031e-05
28662,3.29996,2.06304e-05
28663,3.29983,3.1789e-05
28664,3.29993,2.62097e-05
28665,3.29993,1.47916e-05
28666,3.29998,3.56816e-05
28667,3.29979,2.58205e-05
28668,3.29978,5.1641e-05
28669,3.29998,3.127e-05
28670,3.29992,2.95832e-05
28671,3.29987,2.95832e-05
28672,3.30001,3.36055e-05
28673,3.2999,1.47916e-05
28674,3.29986,1.79056e-05
28675,3.29995,3.34758e-05
28676,3.29995,3.47733e-05
28677,3.29996,2.14089e-05
28678,3.2999,3.24378e-05
28679,3.30002,3.65898e-05
28680,3.29987,2.73775e-05
28681,3.29992,5.34575e-05
28682,3.29997,2.64692e-05
28683,3.29992,2.67287e-05
28684,3.29986,2.85453e-05
28685,3.29993,2.64692e-05
28686,3.29993,2.82857e-05
28687,3.29984,1.36238e-05
28688,3.29996,3.03618e-05
28689,3.29995,2.34849e-05
28690,3.29992,2.67287e-05
28691,3.30002,3.54221e-05
28692,3.29999,3.68493e-05
28693,3.29994,3.15295e-05
28694,3.30008,2.99725e-05
28695,3.29994,3.04915e-05
28696,3.30001,2.43932e-05
28697,3.29994,2.37444e-05
28698,3.30009,3.21783e-05
28699,3.29992,1.38833e-05
28700,3.3,3.74981e-05
28701,3.29993,3.0751e-05
28702,3.29988,3.67196e-05
28703,3.29998,3.86659e-05
28704,3.29998,2.11494e-05
28705,3.29993,4.13906e-05
28706,3.29997,3.25675e-05
28707,3.29995,3.46436e-05
28708,3.29999,3.24378e-05
28709,3.3,4.19097e-05
28710,3.29989,3.13998e-05
28711,3.29983,2.43932e-05
28712,3.29998,2.59495e-06
28713,3.29995,4.82675e-05
28714,3.29999,2.99725e-05
28715,3.29993,9.21227e-06
28716,3.29988,2.47824e-05
28717,3.2999,4.15204e-05
28718,3.29995,4.02229e-05
28719,3.29999,2.7637e-05
28720,3.30004,2.14089e-05
28721,3.30001,3.21783e-05
28722,3.29997,4.58022e-05
28723,3.30001,2.51717e-05
28724,3.29988,2.94535e-05
28725,3.29985,3.33461e-05
28726,3.30007,3.32163e-05
28727,3.29994,1.79056e-05
28728,3.29981,3.62006e-05
28729,3.29985,9.99079e-06
28730,3.29993,4.19096e-05
28731,3.29981,1.81651e-05
28732,3.29995,1.59594e-05
28733,3.3,2.41337e-05
28734,3.29996,3.87956e-05
28735,3.29989,3.36055e-05
28736,3.30001,2.21874e-05
28737,3.30005,1.82949e-05
28738,3.29984,2.89345e-05
28739,3.29998,2.07601e-05
28740,3.30002,4.03526e-05
28741,3.29994,2.41337e-05
28742,3.29984,1.68676e-05
28743,3.29993,3.01023e-05
28744,3.29995,1.93329e-05
28745,3.30002,2.15387e-05
28746,3.29992,3.54221e-05
28747,3.29988,3.60708e-05
28748,3.29986,2.51717e-05
28749,3.29999,2.9713e-05
28750,3.29991,1.88139e-05
28751,3.29994,2.01114e-05
28752,3.30001,4.93047e-06
28753,3.29989,2.16684e-05
28754,3.29998,2.32254e-05
28755,3.29998,1.82949e-05
28756,3.29997,1.89436e-05
28757,3.29997,4.34667e-05
28758,3.29997,1.46618e-05
28759,3.29971,2.10197e-05
28760,3.29996,3.45138e-05
28761,3.30007,2.53015e-05
28762,3.29976,1.47916e-05
28763,3.2999,2.29659e-05
28764,3.29994,2.7118e-05
28765,3.29996,2.49122e-05
28766,3.29996,2.16684e-05
28767,3.29988,2.73775e-05
28768,3.29986,3.2827e-05
28769,3.29998,2.8675e-05
28770,3.29984,2.01114e-05
28771,3.2999,3.95741e-05
28772,3.29992,3.34758e-05
28773,3.29992,4.04824e-05
28774,3.29986,2.46527e-05
28775,3.29975,2.75072e-05
28776,3.29988,1.69973e-05
28777,3.29997,3.54221e-05
28778,3.30001,2.93237e-05
28779,3.29978,2.14089e-05
28780,3.2999,3.38651e-05
28781,3.3,1.62189e-05
28782,3.29979,3.52923e-05
28783,3.29987,3.19188e-05
28784,3.3,3.73683e-05
28785,3.29982,2.42634e-05
28786,3.30016,2.99725e-05
28787,3.29988,2.63395e-05
28788,3.29994,2.85452e-05
28789,3.29986,2.40039e-05
28790,3.29998,2.58205e-05
28791,3.29977,1.1937e-05
28792,3.3,4.21691e-05
28793,3.29992,4.33369e-05
28794,3.29991,1.73866e-05
28795,3.30003,2.6599e-05
28796,3.30001,3.01023e-05
28797,3.29989,3.11403e-05
28798,3.29992,4.15197e-06
28799,3.29996,3.54221e-05
28800,3.30001,2.45229e-05
28801,3.29985,1.28453e-05
28802,3.30001,2.17982e-05
28803,3.3,2.88048e-05
28804,3.2998,2.64692e-05
28805,3.29994,3.60708e-05
28806,3.3,2.68585e-05
28807,3.29992,3.13998e-05
28808,3.2999,2.30957e-05
28809,3.29996,2.53015e-05
28810,3.2999,1.55701e-05
28811,3.29983,1.94621e-06
28812,3.29985,2.5042e-05
28813,3.29995,2.23172e-05
28814,3.29997,2.98428e-05
28815,3.29992,3.65898e-05
28816,3.29996,2.15387e-05
28817,3.30004,2.73775e-05
28818,3.29994,1.54403e-05
28819,3.29994,2.03709e-05
28820,3.29991,2.93237e-05
28821,3.29994,2.88048e-05
28822,3.29989,2.32255e-05
28823,3.29991,2.42635e-05
28824,3.29988,3.5032e-06
28825,3.29988,1.76461e-05
28826,3.30004,2.85452e-05
28827,3.29984,3.80171e-05
28828,3.29982,2.4004e-05
28829,3.30003,1.28453e-05
